benchmark,solver,configuration,solver time,status,result,verifier time,verifier result
sat/partial-5-19-u-sc2007.cnf.bz2, MapleCOMSPS_CHB_VSIDS_drup, CHB_VSIDS_drup, 5000.03, timeout (wallclock), UNKNOWN, 0.0129659, --
sat/partial-5-19-u-sc2007.cnf.bz2, MapleCOMSPS_LRB_VSIDS_2_drup, LRB_VSIDS_2_drup, 5000.02, timeout (wallclock), UNKNOWN, 0.012066, --
sat/partial-5-19-u-sc2007.cnf.bz2, MapleCOMSPS_LRB_VSIDS_drup, LRB_VSIDS_drup, 5000.03, timeout (wallclock), UNKNOWN, 0.0125769, --
sat/partial-5-19-u-sc2007.cnf.bz2, MapleLCMChronoBT_DEL, default, 5000.11, timeout (wallclock), UNKNOWN, 0.00986388, --
sat/partial-5-19-u-sc2007.cnf.bz2, MapleLCMChronoBT_Scavel_EWMA, default, 5000.01, timeout (wallclock), UNKNOWN, 0.010635, --
sat/partial-5-19-u-sc2007.cnf.bz2, MapleLCMChronoBT_ldcr, default, 5000.01, timeout (wallclock), UNKNOWN, 0.0120521, --
sat/partial-5-19-u-sc2007.cnf.bz2, MapleLCMDISTChronoBT_Scavel_EWMA_08ALL, default, 5000.02, timeout (wallclock), UNKNOWN, 0.0174849, --
sat/partial-5-19-u-sc2007.cnf.bz2, MapleLCMDiscChronoBT-DL-v3, default, 5000.02, timeout (wallclock), UNKNOWN, 0.012482, --
sat/partial-5-19-u-sc2007.cnf.bz2, MapleLCMDistChronoBT-DL-v2.1, default, 5000.05, timeout (wallclock), UNKNOWN, 0.012078, --
sat/partial-5-19-u-sc2007.cnf.bz2, MapleLCMDistChronoBT-DL-v2.2, default, 5000.02, timeout (wallclock), UNKNOWN, 0.0125129, --
sat/partial-5-19-u-sc2007.cnf.bz2, MapleLCMDistChronoBTVariableReindexing, default, 5000.02, timeout (wallclock), UNKNOWN, 0.00954993, --
sat/partial-5-19-u-sc2007.cnf.bz2, MapleLCMdistCBTcoreFirst, default, 5000.03, timeout (wallclock), UNKNOWN, 0.010845, --
sat/partial-5-19-u-sc2007.cnf.bz2, Maple_CM_OnlineDel_19b, default, 5000.04, timeout (wallclock), UNKNOWN, 0.0110761, --
sat/partial-5-19-u-sc2007.cnf.bz2, Maple_LCM_BTL, default, 5000.02, timeout (wallclock), UNKNOWN, 0.010087, --
sat/partial-5-19-u-sc2007.cnf.bz2, Maple_LCM_OnlineDel_19a, default, 5000.11, timeout (wallclock), UNKNOWN, 0.00895998, --
sat/partial-5-19-u-sc2007.cnf.bz2, Maple_LCM_Scavel_155, default, 5000.02, timeout (wallclock), UNKNOWN, 0.00940494, --
sat/partial-5-19-u-sc2007.cnf.bz2, MergeSAT, simp_proof, 5000.02, timeout (wallclock), UNKNOWN, 0.00993393, --
sat/partial-5-19-u-sc2007.cnf.bz2, Minisat-v2.2.0-106-ge2dd095, simp_proof, 5000.08, timeout (wallclock), UNKNOWN, 0.0128289, --
sat/partial-5-19-u-sc2007.cnf.bz2, PADC_MapleLCMDistChronoBT, default, 5000.02, timeout (wallclock), UNKNOWN, 0.0154849, --
sat/partial-5-19-u-sc2007.cnf.bz2, PADC_MapleLCMDistChronoBT, nbIncRedDB_5_CT_0, 5000.03, timeout (wallclock), UNKNOWN, 0.011242, --
sat/partial-5-19-u-sc2007.cnf.bz2, PADC_Maple_LCM_Dist, default, 5000.04, timeout (wallclock), UNKNOWN, 0.00997301, --
sat/partial-5-19-u-sc2007.cnf.bz2, PSIDS_MapleLCMDistChronoBT, default, 5000.1, timeout (wallclock), UNKNOWN, 0.010599, --
sat/partial-5-19-u-sc2007.cnf.bz2, Relaxed_LCMDistChronoBT, default, 5000.03, timeout (wallclock), UNKNOWN, 0.0138529, --
sat/partial-5-19-u-sc2007.cnf.bz2, Relaxed_LCMDistChronoBT_Scavel, default, 5000.02, timeout (wallclock), UNKNOWN, 0.0104309, --
sat/partial-5-19-u-sc2007.cnf.bz2, Relaxed_LCMDistChronoBT_p9, default, 5000.03, timeout (wallclock), UNKNOWN, 0.00915191, --
sat/partial-5-19-u-sc2007.cnf.bz2, Relaxed_LCM_Dist, default, 5000.09, timeout (wallclock), UNKNOWN, 0.0111101, --
sat/partial-5-19-u-sc2007.cnf.bz2, Riss7.1, NOUNSAT_proof, 5000.02, timeout (wallclock), UNKNOWN, 0.0118851, --
sat/partial-5-19-u-sc2007.cnf.bz2, Riss7.1, default_proof, 5000.1, timeout (wallclock), UNKNOWN, 0.021289, --
sat/partial-5-19-u-sc2007.cnf.bz2, SLIME, default, 5000.08, timeout (wallclock), UNKNOWN, 0.0121979, --
sat/partial-5-19-u-sc2007.cnf.bz2, SparrowToMergeSAT, Sparrow2MergeSAT_proof, 5000.08, timeout (wallclock), UNKNOWN, 0.00968307, --
sat/partial-5-19-u-sc2007.cnf.bz2, Topk3.2_Glucose3.0, default, 5000.06, timeout (wallclock), UNKNOWN, 0.0091029, --
sat/partial-5-19-u-sc2007.cnf.bz2, Topk3_Glucose3.0, default, 5000.02, timeout (wallclock), UNKNOWN, 0.010681, --
sat/partial-5-19-u-sc2007.cnf.bz2, Topk6.2_Glucose3.0, default, 5000.02, timeout (wallclock), UNKNOWN, 0.012982, --
sat/partial-5-19-u-sc2007.cnf.bz2, Topk6_Glucose3.0, default, 5000.02, timeout (wallclock), UNKNOWN, 0.0121931, --
sat/partial-5-19-u-sc2007.cnf.bz2, ZIB_Glucose, default, 5000.01, timeout (wallclock), UNKNOWN, 0.0114919, --
sat/partial-5-19-u-sc2007.cnf.bz2, cmsatv56-walksat, default, 5000.08, timeout (wallclock), UNKNOWN, 0.009445, --
sat/partial-5-19-u-sc2007.cnf.bz2, cmsatv56-walksat-chronobt, default, 5000.02, timeout (wallclock), UNKNOWN, 0.012194, --
sat/partial-5-19-u-sc2007.cnf.bz2, cmsatv56-yalsat, default, 5000.01, timeout (wallclock), UNKNOWN, 0.0121871, --
sat/partial-5-19-u-sc2007.cnf.bz2, cmsatv56-yalsat-chronobt, default, 5000.01, timeout (wallclock), UNKNOWN, 0.0126271, --
sat/partial-5-19-u-sc2007.cnf.bz2, expMaple_CM, default, 5000.02, timeout (wallclock), UNKNOWN, 0.011812, --
sat/partial-5-19-u-sc2007.cnf.bz2, expMaple_CM _GCBump, default, 5000.01, timeout (wallclock), UNKNOWN, 0.0107401, --
sat/partial-5-19-u-sc2007.cnf.bz2, expMaple_CM _GCBumpOnlyLRB, default, 5000.01, timeout (wallclock), UNKNOWN, 0.0118639, --
sat/partial-5-19-u-sc2007.cnf.bz2, glucose-4.2.1, default, 5000.09, timeout (wallclock), UNKNOWN, 0.0140311, --
sat/partial-5-19-u-sc2007.cnf.bz2, glucose3.0, proofs, 5000.08, timeout (wallclock), UNKNOWN, 0.0103379, --
sat/partial-5-19-u-sc2007.cnf.bz2, glucose_421_del, default, 5000.02, timeout (wallclock), UNKNOWN, 0.0116741, --
sat/partial-5-19-u-sc2007.cnf.bz2, glucose_BTL, default, 5000.09, timeout (wallclock), UNKNOWN, 0.00963206, --
sat/partial-5-19-u-sc2007.cnf.bz2, optsat, default, 5000.69, timeout (wallclock), UNKNOWN, 0.00966797, --
sat/partial-5-19-u-sc2007.cnf.bz2, smallsat, default, 5000.02, timeout (wallclock), UNKNOWN, 0.0125689, --
sat/pb_300_10_lb_08-sc2014.cnf.bz2, CCAnrSim, default, 5000.1, timeout (wallclock), UNKNOWN, 0.0108841, --
sat/pb_300_10_lb_08-sc2014.cnf.bz2, COMiniSatPS_Pulsar_drup, drup, 139.666, complete, UNSAT, 157.077, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, CaDiCaL, default, 128.993, complete, UNSAT, 46.0374, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, CaDiCaL, sat, 1606.48, complete, UNSAT, 1799.75, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, CaDiCaL, unsat, 113.921, complete, UNSAT, 54.7603, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, Candy, default, 182.268, complete, UNSAT, 226.15, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, MLDChronoBT_GCBump, default, 205.989, complete, UNSAT, 184.858, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, MapleCOMSPS_CHB_VSIDS_drup, CHB_VSIDS_drup, 68.6772, complete, UNSAT, 57.343, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, MapleCOMSPS_LRB_VSIDS_2_drup, LRB_VSIDS_2_drup, 92.0511, complete, UNSAT, 98.6004, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, MapleCOMSPS_LRB_VSIDS_drup, LRB_VSIDS_drup, 95.7236, complete, UNSAT, 75.2455, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, MapleLCMChronoBT_DEL, default, 181.925, complete, UNSAT, 170.552, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, MapleLCMChronoBT_Scavel_EWMA, default, 132.768, complete, UNSAT, 90.8948, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, MapleLCMChronoBT_ldcr, default, 172.195, complete, UNSAT, 132.522, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, MapleLCMDISTChronoBT_Scavel_EWMA_08ALL, default, 180.501, complete, UNSAT, 132.833, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, MapleLCMDiscChronoBT-DL-v3, default, 119.82, complete, UNSAT, 66.6145, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, MapleLCMDistChronoBT-DL-v2.1, default, 214.518, complete, UNSAT, 199.136, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, MapleLCMDistChronoBT-DL-v2.2, default, 230.205, complete, UNSAT, 258.915, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, MapleLCMDistChronoBTVariableReindexing, default, 229.163, complete, UNSAT, 227.544, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, MapleLCMdistCBTcoreFirst, default, 245.389, complete, UNSAT, 288.153, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, Maple_CM_OnlineDel_19b, default, 1179.36, complete, UNSAT, 2876.2, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, Maple_LCM_BTL, default, 155.56, complete, UNSAT, 108.83, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, Maple_LCM_OnlineDel_19a, default, 350.098, complete, UNSAT, 622.612, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, Maple_LCM_Scavel_155, default, 174.476, complete, UNSAT, 163.111, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, MergeSAT, simp_proof, 238.975, complete, UNSAT, 269.39, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, Minisat-v2.2.0-106-ge2dd095, simp_proof, 5000.06, timeout (wallclock), UNKNOWN, 0.0102359, --
sat/pb_300_10_lb_08-sc2014.cnf.bz2, PADC_MapleLCMDistChronoBT, default, 191.847, complete, UNSAT, 218.066, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, PADC_MapleLCMDistChronoBT, nbIncRedDB_5_CT_0, 177.484, complete, UNSAT, 137.333, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, PADC_Maple_LCM_Dist, default, 139.584, complete, UNSAT, 119.53, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, PSIDS_MapleLCMDistChronoBT, default, 175.919, complete, UNSAT, 130.55, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, Relaxed_LCMDistChronoBT, default, 510.072, complete, UNSAT, 211.253, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, Relaxed_LCMDistChronoBT_Scavel, default, 485.699, complete, UNSAT, 184.313, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, Relaxed_LCMDistChronoBT_p9, default, 211.595, complete, UNSAT, 218.363, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, Relaxed_LCM_Dist, default, 455.839, complete, UNSAT, 115.042, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, Riss7.1, NOUNSAT_proof, 183.191, complete, UNSAT, 1.36371, FailedToCheck
sat/pb_300_10_lb_08-sc2014.cnf.bz2, Riss7.1, default_proof, 87.2317, complete, UNSAT, 1.34182, FailedToCheck
sat/pb_300_10_lb_08-sc2014.cnf.bz2, SLIME, default, 107.591, complete, UNSAT, 61.2738, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, SparrowToMergeSAT, Sparrow2MergeSAT_proof, 1161.79, complete, UNSAT, 279.003, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, Topk3.2_Glucose3.0, default, 156.957, complete, UNSAT, 114.137, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, Topk3_Glucose3.0, default, 178.784, complete, UNSAT, 161.131, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, Topk6.2_Glucose3.0, default, 175.693, complete, UNSAT, 122.821, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, Topk6_Glucose3.0, default, 163.1, complete, UNSAT, 171.746, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, ZIB_Glucose, default, 101.362, complete, UNSAT, 67.1294, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, cmsatv56-walksat, default, 214.801, complete, UNSAT, 127.014, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, cmsatv56-walksat-chronobt, default, 212.08, complete, UNSAT, 120.564, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, cmsatv56-yalsat, default, 219.78, complete, UNSAT, 126.815, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, cmsatv56-yalsat-chronobt, default, 220.7, complete, UNSAT, 114.976, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, expMaple_CM, default, 157.25, complete, UNSAT, 101.189, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, expMaple_CM _GCBump, default, 113.505, complete, UNSAT, 60.63, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, expMaple_CM _GCBumpOnlyLRB, default, 114.184, complete, UNSAT, 59.1998, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, glucose-4.2.1, default, 98.9348, complete, UNSAT, 106.832, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, glucose3.0, proofs, 176.242, complete, UNSAT, 271.005, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, glucose_421_del, default, 100.295, complete, UNSAT, 102.695, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, glucose_BTL, default, 197.644, complete, UNSAT, 322.916, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, optsat, default, 122.072, complete, UNSAT, 132.044, UNSAT-VERIFIED
sat/pb_300_10_lb_08-sc2014.cnf.bz2, smallsat, default, 5000.11, timeout (wallclock), UNKNOWN, 0.0242321, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, CCAnrSim, default, 4999.9, timeout (cpu), UNKNOWN, 0.0101741, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, COMiniSatPS_Pulsar_drup, drup, 5000.1, timeout (wallclock), UNKNOWN, 0.00979602, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, CaDiCaL, default, 5000.02, timeout (wallclock), UNKNOWN, 0.036037, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, CaDiCaL, sat, 5000.01, timeout (wallclock), UNKNOWN, 0.013547, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, CaDiCaL, unsat, 5000.09, timeout (wallclock), UNKNOWN, 0.00920989, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, Candy, default, 5000.1, timeout (wallclock), UNKNOWN, 0.0157091, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, MLDChronoBT_GCBump, default, 5000.11, timeout (wallclock), UNKNOWN, 0.01094, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, MapleCOMSPS_CHB_VSIDS_drup, CHB_VSIDS_drup, 5000.03, timeout (wallclock), UNKNOWN, 0.0096879, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, MapleCOMSPS_LRB_VSIDS_2_drup, LRB_VSIDS_2_drup, 5000.01, timeout (wallclock), UNKNOWN, 0.0102679, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, MapleCOMSPS_LRB_VSIDS_drup, LRB_VSIDS_drup, 5000.02, timeout (wallclock), UNKNOWN, 0.00999794, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, MapleLCMChronoBT_DEL, default, 5000.01, timeout (wallclock), UNKNOWN, 0.0165831, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, MapleLCMChronoBT_Scavel_EWMA, default, 5000.03, timeout (wallclock), UNKNOWN, 0.0100271, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, MapleLCMChronoBT_ldcr, default, 5000.02, timeout (wallclock), UNKNOWN, 0.015824, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, MapleLCMDISTChronoBT_Scavel_EWMA_08ALL, default, 5000.59, timeout (wallclock), UNKNOWN, 0.0107009, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, MapleLCMDiscChronoBT-DL-v3, default, 5000.02, timeout (wallclock), UNKNOWN, 0.0101201, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, MapleLCMDistChronoBT-DL-v2.1, default, 5000.11, timeout (wallclock), UNKNOWN, 0.0121261, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, MapleLCMDistChronoBT-DL-v2.2, default, 5000.02, timeout (wallclock), UNKNOWN, 0.0140051, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, MapleLCMDistChronoBTVariableReindexing, default, 10.367, complete, SAT-INCORRECT, 0.0114079, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, MapleLCMdistCBTcoreFirst, default, 5000.02, timeout (wallclock), UNKNOWN, 0.0145819, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, Maple_CM_OnlineDel_19b, default, 5000.16, timeout (wallclock), UNKNOWN, 0.0153919, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, Maple_LCM_BTL, default, 5000.01, timeout (wallclock), UNKNOWN, 0.0105969, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, Maple_LCM_OnlineDel_19a, default, 5000.05, timeout (wallclock), UNKNOWN, 0.019513, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, Maple_LCM_Scavel_155, default, 5000.02, timeout (wallclock), UNKNOWN, 0.017493, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, MergeSAT, simp_proof, 5000.04, timeout (wallclock), UNKNOWN, 0.0097899, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, Minisat-v2.2.0-106-ge2dd095, simp_proof, 5000.02, timeout (wallclock), UNKNOWN, 0.00950296, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, PADC_MapleLCMDistChronoBT, default, 5000.02, timeout (wallclock), UNKNOWN, 0.0114181, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, PADC_MapleLCMDistChronoBT, nbIncRedDB_5_CT_0, 5000.02, timeout (wallclock), UNKNOWN, 0.010668, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, PADC_Maple_LCM_Dist, default, 5000.02, timeout (wallclock), UNKNOWN, 0.0090461, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, PSIDS_MapleLCMDistChronoBT, default, 5003.81, timeout (wallclock), UNKNOWN, 0.00959599, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, Relaxed_LCMDistChronoBT, default, 5000.11, timeout (wallclock), UNKNOWN, 0.00911104, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, Relaxed_LCMDistChronoBT_Scavel, default, 5000.07, timeout (wallclock), UNKNOWN, 0.013299, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, Relaxed_LCMDistChronoBT_p9, default, 5000.02, timeout (wallclock), UNKNOWN, 0.014575, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, Relaxed_LCM_Dist, default, 5000.02, timeout (wallclock), UNKNOWN, 0.010626, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, Riss7.1, NOUNSAT_proof, 5000.02, timeout (wallclock), UNKNOWN, 0.016394, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, Riss7.1, default_proof, 5000.09, timeout (wallclock), UNKNOWN, 0.00922496, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, SLIME, default, 5000.1, timeout (wallclock), UNKNOWN, 0.0112631, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, SparrowToMergeSAT, Sparrow2MergeSAT_proof, 5000.11, timeout (wallclock), UNKNOWN, 0.0398561, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, Topk3.2_Glucose3.0, default, 5000.07, timeout (wallclock), UNKNOWN, 0.0101971, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, Topk3_Glucose3.0, default, 5000.02, timeout (wallclock), UNKNOWN, 0.0092661, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, Topk6.2_Glucose3.0, default, 5000.07, timeout (wallclock), UNKNOWN, 0.00994096, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, Topk6_Glucose3.0, default, 5000.01, timeout (wallclock), UNKNOWN, 0.01388, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, ZIB_Glucose, default, 5000.11, timeout (wallclock), UNKNOWN, 0.013378, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, cmsatv56-walksat, default, 5000.11, timeout (wallclock), UNKNOWN, 0.020545, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, cmsatv56-walksat-chronobt, default, 5000.01, timeout (wallclock), UNKNOWN, 0.00923197, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, cmsatv56-yalsat, default, 5000.02, timeout (wallclock), UNKNOWN, 0.0200671, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, cmsatv56-yalsat-chronobt, default, 5000.01, timeout (wallclock), UNKNOWN, 0.0191869, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, expMaple_CM, default, 5000.02, timeout (wallclock), UNKNOWN, 0.00943309, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, expMaple_CM _GCBump, default, 5000.02, timeout (wallclock), UNKNOWN, 0.00915295, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, expMaple_CM _GCBumpOnlyLRB, default, 5000.03, timeout (wallclock), UNKNOWN, 0.0198731, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, glucose-4.2.1, default, 5000.11, timeout (wallclock), UNKNOWN, 0.0144771, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, glucose3.0, proofs, 5000.06, timeout (wallclock), UNKNOWN, 0.0108559, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, glucose_421_del, default, 5000.02, timeout (wallclock), UNKNOWN, 0.00929991, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, glucose_BTL, default, 5000.01, timeout (wallclock), UNKNOWN, 0.0139539, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, optsat, default, 5000.09, timeout (wallclock), UNKNOWN, 0.0122271, --
sat/ps_5000_21250_3_0_0.7_0_1.45_4-sc2017.cnf.bz2, smallsat, default, 5000.09, timeout (wallclock), UNKNOWN, 0.011324, --
sat/ps_5000_21250_3_0_0.8_0_1.55_2-sc2017.cnf.bz2, CCAnrSim, default, 5000.11, timeout (cpu), UNKNOWN, 0.0128799, --
sat/ps_5000_21250_3_0_0.8_0_1.55_2-sc2017.cnf.bz2, COMiniSatPS_Pulsar_drup, drup, 908.421, complete, UNSAT, 1492.7, UNSAT-VERIFIED
sat/ps_5000_21250_3_0_0.8_0_1.55_2-sc2017.cnf.bz2, CaDiCaL, default, 1631.46, complete, UNSAT, 1551.16, UNSAT-VERIFIED
sat/ps_5000_21250_3_0_0.8_0_1.55_2-sc2017.cnf.bz2, CaDiCaL, sat, 1430.02, complete, UNSAT, 1351.06, UNSAT-VERIFIED
sat/ps_5000_21250_3_0_0.8_0_1.55_2-sc2017.cnf.bz2, CaDiCaL, unsat, 2261.56, complete, UNSAT, 1591.13, UNSAT-VERIFIED
sat/ps_5000_21250_3_0_0.8_0_1.55_2-sc2017.cnf.bz2, Candy, default, 854.112, complete, UNSAT, 1506.66, UNSAT-VERIFIED
sat/ps_5000_21250_3_0_0.8_0_1.55_2-sc2017.cnf.bz2, MLDChronoBT_GCBump, default, 529.647, complete, UNSAT, 827.317, UNSAT-VERIFIED
sat/ps_5000_21250_3_0_0.8_0_1.55_2-sc2017.cnf.bz2, MapleCOMSPS_CHB_VSIDS_drup, CHB_VSIDS_drup, 1481.87, complete, UNSAT, 1906.2, UNSAT-VERIFIED
sat/ps_5000_21250_3_0_0.8_0_1.55_2-sc2017.cnf.bz2, MapleCOMSPS_LRB_VSIDS_2_drup, LRB_VSIDS_2_drup, 659.935, complete, UNSAT, 936.487, UNSAT-VERIFIED
sat/ps_5000_21250_3_0_0.8_0_1.55_2-sc2017.cnf.bz2, MapleCOMSPS_LRB_VSIDS_drup, LRB_VSIDS_drup, 866.453, complete, UNSAT, 1093.63, UNSAT-VERIFIED
sat/ps_5000_21250_3_0_0.8_0_1.55_2-sc2017.cnf.bz2, MapleLCMChronoBT_DEL, default, 482.473, complete, UNSAT, 869.926, UNSAT-VERIFIED
