input;id_instance;method;k;size;percent;res3700re;time;cut;ite;cover
TF-59.tf;57;ptf;1;8;0.9032815198618307;10.0;7.322396755218506;True;53;90
TF-27.tf;58;ptf;1;7;0.9032815198618307;9.0;24.850447177886963;True;40;90
TF-23.tf;59;ptf;1;6;0.9032815198618307;6.0;20.530860662460327;True;60;90
TF-35.tf;60;ptf;1;8;0.9015544041450777;9.0;4.0763397216796875;True;11;90
scp1000-4.txt;61;ptf;1;60;0.98;50.0;0.3058335781097412;True;1;90
TF-61.tf;62;ptf;1;9;0.9222797927461139;8.0;45.30187177658081;True;61;90
scp1000-2.txt;63;ptf;1;64;0.975;69.0;0.31452465057373047;True;1;90
TF-98.tf;64;ptf;1;7;0.9067357512953368;7.0;7.993732452392578;True;28;90
TF-40.tf;65;ptf;1;9;0.9050086355785838;8.0;6.598657846450806;True;23;90
TF-46.tf;66;ptf;1;6;0.9032815198618307;8.0;7.197409391403198;True;30;90
TF-58.tf;67;ptf;1;7;0.9378238341968912;7.0;8.984186172485352;True;33;90
cire150-5.txt;68;ptf;1;12;0.9;410.0;0.21049737930297852;True;2;90
cire150-6.txt;69;ptf;1;14;0.9;506.0;1.3047661781311035;True;4;90
TF-100.tf;70;ptf;1;6;0.9134948096885813;7.0;0.9022414684295654;True;13;90
TF-87.tf;71;ptf;1;9;0.9015544041450777;9.0;137.30117201805115;True;63;90
cire100-6.txt;72;ptf;1;9;0.9;547.0;0.280132532119751;True;7;90
TF-3.tf;73;ptf;1;7;0.9084628670120898;8.0;5.3646039962768555;True;30;90
TF-73.tf;74;ptf;1;7;0.9084628670120898;8.0;24.18212866783142;True;50;90
rtf30-3.txt;75;ptf;1;3;0.9090909090909091;30.0;0.20493674278259277;True;4;90
TF-16.tf;76;ptf;1;7;0.9032815198618307;7.0;4.09592866897583;True;21;90
TF-65.tf;77;ptf;1;10;0.9067357512953368;8.0;18.573840141296387;True;38;90
TF-22.tf;78;ptf;1;7;0.9032815198618307;9.0;1.9668002128601074;True;17;90
cire100-0.txt;79;ptf;1;9;0.9;670.0;2.2828805446624756;True;6;90
TF-26.tf;80;ptf;1;5;0.9032815198618307;8.0;4.342467308044434;True;30;90
TF-75.tf;81;ptf;1;9;0.9101899827288429;9.0;59.5113308429718;True;44;90
TF-32.tf;82;ptf;1;9;0.9032815198618307;9.0;10.062800884246826;True;26;90
rtf30-2.txt;83;ptf;1;3;0.9090909090909091;87.0;0.20024991035461426;True;4;90
scp1000-3.txt;84;ptf;1;63;0.98;57.0;0.31624341011047363;True;1;90
TF-90.tf;85;ptf;1;7;0.9050086355785838;8.0;8.1435387134552;True;30;90
rtf30-1.txt;86;ptf;1;4;0.9090909090909091;85.0;0.17695260047912598;True;2;90
TF-25.tf;87;ptf;1;8;0.9084628670120898;10.0;4.890612363815308;True;23;90
cire150-9.txt;88;ptf;1;12;0.9;858.0;0.18774628639221191;True;1;90
scp1000-6.txt;89;ptf;1;58;0.97;49.0;0.3023641109466553;True;1;90
TF-89.tf;90;ptf;1;10;0.9015544041450777;9.0;33.686585903167725;True;60;90
cire100-8.txt;91;ptf;1;10;0.9;390.0;0.22133970260620117;True;4;90
TF-39.tf;92;ptf;1;9;0.9084628670120898;11.0;7.398557186126709;True;16;90
TF-67.tf;93;ptf;1;5;0.9084628670120898;8.0;2.978148937225342;True;21;90
TF-69.tf;94;ptf;1;7;0.9032815198618307;9.0;13.427741527557373;True;38;90
TF-53.tf;95;ptf;1;7;0.9013840830449827;8.0;21.19170880317688;True;45;90
TF-60.tf;96;ptf;1;9;0.9101899827288429;8.0;119.69834685325623;True;66;90
TF-71.tf;97;ptf;1;7;0.9084628670120898;7.0;15.86066460609436;True;37;90
cire100-7.txt;98;ptf;1;12;0.9;494.0;0.1920628547668457;True;2;90
cire150-4.txt;99;ptf;1;16;0.9;489.0;0.2693467140197754;True;5;90
TF-77.tf;100;ptf;1;7;0.9067357512953368;6.0;4.390401124954224;True;24;90
TF-85.tf;101;ptf;1;9;0.9101899827288429;7.0;9.623892545700073;True;30;90
TF-91.tf;102;ptf;1;10;0.9032815198618307;10.0;3.171614170074463;True;11;90
cire100-5.txt;103;ptf;1;9;0.9;628.0;1.3682427406311035;True;4;90
TF-93.tf;104;ptf;1;8;0.9050086355785838;9.0;29.417564630508423;True;53;90
TF-47.tf;105;ptf;1;9;0.9032815198618307;9.0;3.21529483795166;True;15;90
scp1000-9.txt;106;ptf;1;65;0.975;58.0;0.3673899173736572;True;1;90
TF-79.tf;107;ptf;1;9;0.9015544041450777;8.0;19.91385245323181;True;38;90
TF-6.tf;108;ptf;1;7;0.9050086355785838;8.0;6.771189212799072;True;26;90
TF-49.tf;109;ptf;1;6;0.9050086355785838;7.0;1.3923556804656982;True;14;90
TF-63.tf;110;ptf;1;7;0.9032815198618307;9.0;7.726234674453735;True;36;90
TF-9.tf;111;ptf;1;9;0.9119170984455959;11.0;8.619973421096802;True;28;90
TF-94.tf;112;ptf;1;8;0.9032815198618307;9.0;11.168034553527832;True;52;90
TF-20.tf;113;ptf;1;7;0.9119170984455959;7.0;16.749183893203735;True;29;90
TF-50.tf;114;ptf;1;7;0.9032815198618307;7.0;14.447329759597778;True;31;90
cire150-8.txt;115;ptf;1;13;0.9;530.0;2.809575319290161;True;5;90
TF-1.tf;116;ptf;1;7;0.9050086355785838;8.0;0.8183844089508057;True;9;90
cire100-3.txt;117;ptf;1;12;0.9;556.0;0.9237747192382812;True;9;90
rtf30-8.txt;118;ptf;1;3;0.9090909090909091;66.0;1.1835460662841797;True;5;90
TF-5.tf;119;ptf;1;6;0.9101899827288429;8.0;7.846981763839722;True;33;90
TF-17.tf;120;ptf;1;10;0.9032815198618307;9.0;20.16918110847473;True;35;90
TF-19.tf;121;ptf;1;9;0.9032815198618307;7.0;13.954651832580566;True;33;90
TF-7.tf;122;ptf;1;10;0.9015544041450777;10.0;146.67352676391602;True;99;90
rtf30-0.txt;123;ptf;1;4;0.9090909090909091;80.0;2.0279088020324707;True;10;90
TF-84.tf;124;ptf;1;8;0.9015544041450777;5.0;11.13456678390503;True;43;90
TF-82.tf;125;ptf;1;9;0.9015544041450777;9.0;64.10045337677002;True;86;90
cire150-0.txt;126;ptf;1;13;0.9;546.0;0.1964428424835205;True;1;90
cire150-7.txt;127;ptf;1;13;0.9;697.0;0.8604834079742432;True;2;90
cire150-3.txt;128;ptf;1;12;0.9;479.0;0.23038959503173828;True;3;90
TF-43.tf;129;ptf;1;5;0.917098445595855;8.0;8.907878637313843;True;30;90
TF-68.tf;130;ptf;1;9;0.9119170984455959;8.0;21.983694314956665;True;47;90
cire100-1.txt;131;ptf;1;10;0.9;347.0;0.1892859935760498;True;1;90
TF-29.tf;132;ptf;1;6;0.918825561312608;7.0;13.857698917388916;True;38;90
TF-92.tf;133;ptf;1;10;0.9067357512953368;10.0;120.64895701408386;True;96;90
cire150-2.txt;134;ptf;1;15;0.9;509.0;0.17708063125610352;True;1;90
TF-52.tf;135;ptf;1;11;0.9084628670120898;6.0;31.618714570999146;True;66;90
TF-45.tf;136;ptf;1;8;0.9152249134948097;10.0;9.333843469619751;True;30;90
TF-34.tf;137;ptf;1;7;0.9015544041450777;7.0;5.030618190765381;True;25;90
TF-72.tf;138;ptf;1;6;0.9067357512953368;9.0;9.380115032196045;True;26;90
TF-96.tf;139;ptf;1;5;0.9067357512953368;8.0;2.977736473083496;True;15;90
TF-37.tf;0;rtf;3;NA;NA;NA;3700;False;1;90
TF-70.tf;1;rtf;3;NA;NA;NA;3700;False;1;90
cire100-4.txt;2;rtf;3;NA;NA;NA;3700;False;1;90
rtf30-6.txt;3;rtf;3;2;0;80.0;9.356658220291138;False;27;90
TF-15.tf;4;rtf;3;NA;NA;NA;3700;False;1;90
TF-10.tf;5;rtf;3;NA;NA;NA;3700;False;1;90
TF-51.tf;6;rtf;3;NA;NA;NA;3700;False;1;90
TF-54.tf;7;rtf;3;NA;NA;NA;3700;False;1;90
scp1000-1.txt;8;rtf;3;NA;NA;NA;3700;False;1;90
TF-76.tf;9;rtf;3;NA;NA;NA;3700;False;1;90
TF-55.tf;10;rtf;3;NA;NA;NA;3700;False;1;90
TF-8.tf;11;rtf;3;NA;NA;NA;3700;False;1;90
TF-78.tf;12;rtf;3;NA;NA;NA;3700;False;1;90
cire100-9.txt;13;rtf;3;NA;NA;NA;3700;False;1;90
TF-99.tf;14;rtf;3;NA;NA;NA;3700;False;1;90
TF-41.tf;15;rtf;3;NA;NA;NA;3700;False;1;90
TF-2.tf;16;rtf;3;NA;NA;NA;3700;False;1;90
TF-48.tf;17;rtf;3;NA;NA;NA;3700;False;1;90
rtf30-5.txt;18;rtf;3;2;0;75.0;112.34355568885803;False;74;90
TF-57.tf;19;rtf;3;NA;NA;NA;3700;False;1;90
TF-81.tf;20;rtf;3;NA;NA;NA;3700;False;1;90
TF-18.tf;21;rtf;3;NA;NA;NA;3700;False;1;90
TF-12.tf;22;rtf;3;NA;NA;NA;3700;False;1;90
TF-21.tf;23;rtf;3;NA;NA;NA;3700;False;1;90
rtf30-7.txt;24;rtf;3;3;0;103.0;675.6273972988129;False;539;90
TF-42.tf;25;rtf;3;NA;NA;NA;3700;False;1;90
scp1000-8.txt;26;rtf;3;NA;NA;NA;3700;False;1;90
TF-11.tf;27;rtf;3;NA;NA;NA;3700;False;1;90
TF-33.tf;28;rtf;3;NA;NA;NA;3700;False;1;90
TF-56.tf;29;rtf;3;NA;NA;NA;3700;False;1;90
TF-36.tf;30;rtf;3;NA;NA;NA;3700;False;1;90
TF-30.tf;31;rtf;3;NA;NA;NA;3700;False;1;90
TF-28.tf;32;rtf;3;NA;NA;NA;3700;False;1;90
TF-38.tf;33;rtf;3;NA;NA;NA;3700;False;1;90
TF-64.tf;34;rtf;3;NA;NA;NA;3700;False;1;90
TF-31.tf;35;rtf;3;NA;NA;NA;3700;False;1;90
TF-88.tf;36;rtf;3;NA;NA;NA;3700;False;1;90
cire150-1.txt;37;rtf;3;NA;NA;NA;3700;False;1;90
cire100-2.txt;38;rtf;3;NA;NA;NA;3700;False;1;90
TF-14.tf;39;rtf;3;NA;NA;NA;3700;False;1;90
TF-95.tf;40;rtf;3;NA;NA;NA;3700;False;1;90
TF-86.tf;41;rtf;3;NA;NA;NA;3700;False;1;90
TF-83.tf;42;rtf;3;NA;NA;NA;3700;False;1;90
TF-24.tf;43;rtf;3;NA;NA;NA;3700;False;1;90
TF-4.tf;44;rtf;3;NA;NA;NA;3700;False;1;90
rtf30-9.txt;45;rtf;3;NA;NA;NA;3700;False;1;90
TF-74.tf;46;rtf;3;NA;NA;NA;3700;False;1;90
TF-80.tf;47;rtf;3;NA;NA;NA;3700;False;1;90
TF-44.tf;48;rtf;3;NA;NA;NA;3700;False;1;90
TF-66.tf;49;rtf;3;NA;NA;NA;3700;False;1;90
TF-62.tf;50;rtf;3;NA;NA;NA;3700;False;1;90
TF-97.tf;51;rtf;3;NA;NA;NA;3700;False;1;90
TF-13.tf;52;rtf;3;NA;NA;NA;3700;False;1;90
scp1000-7.txt;53;rtf;3;NA;NA;NA;3700;False;1;90
scp1000-0.txt;54;rtf;3;NA;NA;NA;3700;False;1;90
scp1000-5.txt;55;rtf;3;NA;NA;NA;3700;False;1;90
rtf30-4.txt;56;rtf;3;2;0;90.0;184.36881256103516;False;132;90
TF-59.tf;57;rtf;3;NA;NA;NA;3700;False;1;90
TF-27.tf;58;rtf;3;NA;NA;NA;3700;False;1;90
TF-23.tf;59;rtf;3;NA;NA;NA;3700;False;1;90
TF-35.tf;60;rtf;3;NA;NA;NA;3700;False;1;90
scp1000-4.txt;61;rtf;3;NA;NA;NA;3700;False;1;90
TF-61.tf;62;rtf;3;NA;NA;NA;3700;False;1;90
scp1000-2.txt;63;rtf;3;NA;NA;NA;3700;False;1;90
TF-98.tf;64;rtf;3;NA;NA;NA;3700;False;1;90
TF-40.tf;65;rtf;3;NA;NA;NA;3700;False;1;90
TF-46.tf;66;rtf;3;NA;NA;NA;3700;False;1;90
TF-58.tf;67;rtf;3;NA;NA;NA;3700;False;1;90
cire150-5.txt;68;rtf;3;NA;NA;NA;3700;False;1;90
cire150-6.txt;69;rtf;3;NA;NA;NA;3700;False;1;90
TF-100.tf;70;rtf;3;NA;NA;NA;3700;False;1;90
TF-87.tf;71;rtf;3;NA;NA;NA;3700;False;1;90
cire100-6.txt;72;rtf;3;NA;NA;NA;3700;False;1;90
TF-3.tf;73;rtf;3;NA;NA;NA;3700;False;1;90
TF-73.tf;74;rtf;3;NA;NA;NA;3700;False;1;90
rtf30-3.txt;75;rtf;3;3;0;57.0;62.180147647857666;False;64;90
TF-16.tf;76;rtf;3;NA;NA;NA;3700;False;1;90
TF-65.tf;77;rtf;3;NA;NA;NA;3700;False;1;90
TF-22.tf;78;rtf;3;NA;NA;NA;3700;False;1;90
cire100-0.txt;79;rtf;3;NA;NA;NA;3700;False;1;90
TF-26.tf;80;rtf;3;NA;NA;NA;3700;False;1;90
TF-75.tf;81;rtf;3;NA;NA;NA;3700;False;1;90
TF-32.tf;82;rtf;3;NA;NA;NA;3700;False;1;90
rtf30-2.txt;83;rtf;3;2;0;123.0;239.924729347229;False;166;90
scp1000-3.txt;84;rtf;3;NA;NA;NA;3700;False;1;90
TF-90.tf;85;rtf;3;NA;NA;NA;3700;False;1;90
rtf30-1.txt;86;rtf;3;2;0;120.0;628.2779455184937;False;449;90
TF-25.tf;87;rtf;3;NA;NA;NA;3700;False;1;90
cire150-9.txt;88;rtf;3;NA;NA;NA;3700;False;1;90
scp1000-6.txt;89;rtf;3;NA;NA;NA;3700;False;1;90
TF-89.tf;90;rtf;3;NA;NA;NA;3700;False;1;90
cire100-8.txt;91;rtf;3;NA;NA;NA;3700;False;1;90
TF-39.tf;92;rtf;3;NA;NA;NA;3700;False;1;90
TF-67.tf;93;rtf;3;NA;NA;NA;3700;False;1;90
TF-69.tf;94;rtf;3;NA;NA;NA;3700;False;1;90
TF-53.tf;95;rtf;3;NA;NA;NA;3700;False;1;90
TF-60.tf;96;rtf;3;NA;NA;NA;3700;False;1;90
TF-71.tf;97;rtf;3;NA;NA;NA;3700;False;1;90
cire100-7.txt;98;rtf;3;NA;NA;NA;3700;False;1;90
cire150-4.txt;99;rtf;3;NA;NA;NA;3700;False;1;90
TF-77.tf;100;rtf;3;NA;NA;NA;3700;False;1;90
TF-85.tf;101;rtf;3;NA;NA;NA;3700;False;1;90
TF-91.tf;102;rtf;3;NA;NA;NA;3700;False;1;90
cire100-5.txt;103;rtf;3;NA;NA;NA;3700;False;1;90
TF-93.tf;104;rtf;3;NA;NA;NA;3700;False;1;90
TF-47.tf;105;rtf;3;NA;NA;NA;3700;False;1;90
scp1000-9.txt;106;rtf;3;NA;NA;NA;3700;False;1;90
TF-79.tf;107;rtf;3;NA;NA;NA;3700;False;1;90
TF-6.tf;108;rtf;3;NA;NA;NA;3700;False;1;90
TF-49.tf;109;rtf;3;NA;NA;NA;3700;False;1;90
TF-63.tf;110;rtf;3;NA;NA;NA;3700;False;1;90
TF-9.tf;111;rtf;3;NA;NA;NA;3700;False;1;90
TF-94.tf;112;rtf;3;NA;NA;NA;3700;False;1;90
TF-20.tf;113;rtf;3;NA;NA;NA;3700;False;1;90
TF-50.tf;114;rtf;3;NA;NA;NA;3700;False;1;90
cire150-8.txt;115;rtf;3;NA;NA;NA;3700;False;1;90
TF-1.tf;116;rtf;3;NA;NA;NA;3700;False;1;90
cire100-3.txt;117;rtf;3;NA;NA;NA;3700;False;1;90
rtf30-8.txt;118;rtf;3;2;0;163.0;183.28592491149902;False;112;90
TF-5.tf;119;rtf;3;NA;NA;NA;3700;False;1;90
TF-17.tf;120;rtf;3;NA;NA;NA;3700;False;1;90
TF-19.tf;121;rtf;3;NA;NA;NA;3700;False;1;90
TF-7.tf;122;rtf;3;NA;NA;NA;3700;False;1;90
rtf30-0.txt;123;rtf;3;2;0;141.0;604.1418089866638;False;514;90
TF-84.tf;124;rtf;3;NA;NA;NA;3700;False;1;90
TF-82.tf;125;rtf;3;NA;NA;NA;3700;False;1;90
cire150-0.txt;126;rtf;3;NA;NA;NA;3700;False;1;90
cire150-7.txt;127;rtf;3;NA;NA;NA;3700;False;1;90
cire150-3.txt;128;rtf;3;NA;NA;NA;3700;False;1;90
TF-43.tf;129;rtf;3;NA;NA;NA;3700;False;1;90
TF-68.tf;130;rtf;3;NA;NA;NA;3700;False;1;90
cire100-1.txt;131;rtf;3;NA;NA;NA;3700;False;1;90
TF-29.tf;132;rtf;3;NA;NA;NA;3700;False;1;90
TF-92.tf;133;rtf;3;NA;NA;NA;3700;False;1;90
cire150-2.txt;134;rtf;3;NA;NA;NA;3700;False;1;90
TF-52.tf;135;rtf;3;NA;NA;NA;3700;False;1;90
TF-45.tf;136;rtf;3;NA;NA;NA;3700;False;1;90
TF-34.tf;137;rtf;3;NA;NA;NA;3700;False;1;90
TF-72.tf;138;rtf;3;NA;NA;NA;3700;False;1;90
TF-96.tf;139;rtf;3;NA;NA;NA;3700;False;1;90
TF-37.tf;0;ptf;4;NA;NA;NA;3700;False;1;95
TF-70.tf;1;ptf;4;NA;NA;NA;3700;False;1;95
cire100-4.txt;2;ptf;4;NA;NA;NA;3700;False;1;95
rtf30-6.txt;3;ptf;4;NA;NA;NA;3700;False;1;95
TF-15.tf;4;ptf;4;NA;NA;NA;3700;False;1;95
TF-10.tf;5;ptf;4;NA;NA;NA;3700;False;1;95
TF-51.tf;6;ptf;4;NA;NA;NA;3700;False;1;95
TF-54.tf;7;ptf;4;NA;NA;NA;3700;False;1;95
scp1000-1.txt;8;ptf;4;NA;NA;NA;3700;False;1;95
TF-76.tf;9;ptf;4;NA;NA;NA;3700;False;1;95
TF-55.tf;10;ptf;4;NA;NA;NA;3700;False;1;95
TF-8.tf;11;ptf;4;NA;NA;NA;3700;False;1;95
TF-78.tf;12;ptf;4;NA;NA;NA;3700;False;1;95
cire100-9.txt;13;ptf;4;NA;NA;NA;3700;False;1;95
TF-99.tf;14;ptf;4;NA;NA;NA;3700;False;1;95
TF-41.tf;15;ptf;4;NA;NA;NA;3700;False;1;95
TF-2.tf;16;ptf;4;NA;NA;NA;3700;False;1;95
TF-48.tf;17;ptf;4;NA;NA;NA;3700;False;1;95
rtf30-5.txt;18;ptf;4;NA;NA;NA;3700;False;1;95
TF-57.tf;19;ptf;4;NA;NA;NA;3700;False;1;95
TF-81.tf;20;ptf;4;NA;NA;NA;3700;False;1;95
TF-18.tf;21;ptf;4;NA;NA;NA;3700;False;1;95
TF-12.tf;22;ptf;4;NA;NA;NA;3700;False;1;95
TF-21.tf;23;ptf;4;NA;NA;NA;3700;False;1;95
rtf30-7.txt;24;ptf;4;NA;NA;NA;3700;False;1;95
TF-42.tf;25;ptf;4;NA;NA;NA;3700;False;1;95
scp1000-8.txt;26;ptf;4;NA;NA;NA;3700;False;1;95
TF-11.tf;27;ptf;4;NA;NA;NA;3700;False;1;95
TF-33.tf;28;ptf;4;NA;NA;NA;3700;False;1;95
TF-56.tf;29;ptf;4;NA;NA;NA;3700;False;1;95
TF-36.tf;30;ptf;4;NA;NA;NA;3700;False;1;95
TF-30.tf;31;ptf;4;NA;NA;NA;3700;False;1;95
TF-28.tf;32;ptf;4;NA;NA;NA;3700;False;1;95
TF-38.tf;33;ptf;4;NA;NA;NA;3700;False;1;95
TF-64.tf;34;ptf;4;NA;NA;NA;3700;False;1;95
TF-31.tf;35;ptf;4;NA;NA;NA;3700;False;1;95
TF-88.tf;36;ptf;4;NA;NA;NA;3700;False;1;95
cire150-1.txt;37;ptf;4;NA;NA;NA;3700;False;1;95
cire100-2.txt;38;ptf;4;NA;NA;NA;3700;False;1;95
TF-14.tf;39;ptf;4;NA;NA;NA;3700;False;1;95
TF-95.tf;40;ptf;4;NA;NA;NA;3700;False;1;95
TF-86.tf;41;ptf;4;NA;NA;NA;3700;False;1;95
TF-83.tf;42;ptf;4;NA;NA;NA;3700;False;1;95
TF-24.tf;43;ptf;4;NA;NA;NA;3700;False;1;95
TF-4.tf;44;ptf;4;NA;NA;NA;3700;False;1;95
rtf30-9.txt;45;ptf;4;NA;NA;NA;3700;False;1;95
TF-74.tf;46;ptf;4;NA;NA;NA;3700;False;1;95
TF-80.tf;47;ptf;4;NA;NA;NA;3700;False;1;95
TF-44.tf;48;ptf;4;NA;NA;NA;3700;False;1;95
TF-66.tf;49;ptf;4;NA;NA;NA;3700;False;1;95
TF-62.tf;50;ptf;4;NA;NA;NA;3700;False;1;95
TF-97.tf;51;ptf;4;NA;NA;NA;3700;False;1;95
TF-13.tf;52;ptf;4;NA;NA;NA;3700;False;1;95
scp1000-7.txt;53;ptf;4;NA;NA;NA;3700;False;1;95
scp1000-0.txt;54;ptf;4;NA;NA;NA;3700;False;1;95
scp1000-5.txt;55;ptf;4;NA;NA;NA;3700;False;1;95
rtf30-4.txt;56;ptf;4;NA;NA;NA;3700;False;1;95
TF-59.tf;57;ptf;4;NA;NA;NA;3700;False;1;95
TF-27.tf;58;ptf;4;NA;NA;NA;3700;False;1;95
TF-23.tf;59;ptf;4;NA;NA;NA;3700;False;1;95
TF-35.tf;60;ptf;4;NA;NA;NA;3700;False;1;95
scp1000-4.txt;61;ptf;4;NA;NA;NA;3700;False;1;95
TF-61.tf;62;ptf;4;NA;NA;NA;3700;False;1;95
scp1000-2.txt;63;ptf;4;NA;NA;NA;3700;False;1;95
TF-98.tf;64;ptf;4;NA;NA;NA;3700;False;1;95
TF-40.tf;65;ptf;4;NA;NA;NA;3700;False;1;95
TF-46.tf;66;ptf;4;NA;NA;NA;3700;False;1;95
TF-58.tf;67;ptf;4;NA;NA;NA;3700;False;1;95
cire150-5.txt;68;ptf;4;NA;NA;NA;3700;False;1;95
cire150-6.txt;69;ptf;4;NA;NA;NA;3700;False;1;95
TF-100.tf;70;ptf;4;NA;NA;NA;3700;False;1;95
TF-87.tf;71;ptf;4;NA;NA;NA;3700;False;1;95
cire100-6.txt;72;ptf;4;NA;NA;NA;3700;False;1;95
TF-3.tf;73;ptf;4;NA;NA;NA;3700;False;1;95
TF-73.tf;74;ptf;4;NA;NA;NA;3700;False;1;95
rtf30-3.txt;75;ptf;4;NA;NA;NA;3700;False;1;95
TF-16.tf;76;ptf;4;NA;NA;NA;3700;False;1;95
TF-65.tf;77;ptf;4;NA;NA;NA;3700;False;1;95
TF-22.tf;78;ptf;4;NA;NA;NA;3700;False;1;95
cire100-0.txt;79;ptf;4;NA;NA;NA;3700;False;1;95
TF-26.tf;80;ptf;4;NA;NA;NA;3700;False;1;95
TF-75.tf;81;ptf;4;NA;NA;NA;3700;False;1;95
TF-32.tf;82;ptf;4;NA;NA;NA;3700;False;1;95
rtf30-2.txt;83;ptf;4;NA;NA;NA;3700;False;1;95
scp1000-3.txt;84;ptf;4;NA;NA;NA;3700;False;1;95
TF-90.tf;85;ptf;4;NA;NA;NA;3700;False;1;95
rtf30-1.txt;86;ptf;4;NA;NA;NA;3700;False;1;95
TF-25.tf;87;ptf;4;NA;NA;NA;3700;False;1;95
cire150-9.txt;88;ptf;4;NA;NA;NA;3700;False;1;95
scp1000-6.txt;89;ptf;4;NA;NA;NA;3700;False;1;95
TF-89.tf;90;ptf;4;NA;NA;NA;3700;False;1;95
cire100-8.txt;91;ptf;4;NA;NA;NA;3700;False;1;95
TF-39.tf;92;ptf;4;NA;NA;NA;3700;False;1;95
TF-67.tf;93;ptf;4;NA;NA;NA;3700;False;1;95
TF-69.tf;94;ptf;4;NA;NA;NA;3700;False;1;95
TF-53.tf;95;ptf;4;NA;NA;NA;3700;False;1;95
TF-60.tf;96;ptf;4;NA;NA;NA;3700;False;1;95
TF-71.tf;97;ptf;4;NA;NA;NA;3700;False;1;95
cire100-7.txt;98;ptf;4;NA;NA;NA;3700;False;1;95
cire150-4.txt;99;ptf;4;NA;NA;NA;3700;False;1;95
TF-77.tf;100;ptf;4;NA;NA;NA;3700;False;1;95
TF-85.tf;101;ptf;4;NA;NA;NA;3700;False;1;95
TF-91.tf;102;ptf;4;NA;NA;NA;3700;False;1;95
cire100-5.txt;103;ptf;4;NA;NA;NA;3700;False;1;95
TF-93.tf;104;ptf;4;NA;NA;NA;3700;False;1;95
TF-47.tf;105;ptf;4;NA;NA;NA;3700;False;1;95
scp1000-9.txt;106;ptf;4;NA;NA;NA;3700;False;1;95
TF-79.tf;107;ptf;4;NA;NA;NA;3700;False;1;95
TF-6.tf;108;ptf;4;NA;NA;NA;3700;False;1;95
TF-49.tf;109;ptf;4;NA;NA;NA;3700;False;1;95
TF-63.tf;110;ptf;4;NA;NA;NA;3700;False;1;95
TF-9.tf;111;ptf;4;NA;NA;NA;3700;False;1;95
TF-94.tf;112;ptf;4;NA;NA;NA;3700;False;1;95
TF-20.tf;113;ptf;4;NA;NA;NA;3700;False;1;95
TF-50.tf;114;ptf;4;NA;NA;NA;3700;False;1;95
cire150-8.txt;115;ptf;4;NA;NA;NA;3700;False;1;95
TF-1.tf;116;ptf;4;NA;NA;NA;3700;False;1;95
cire100-3.txt;117;ptf;4;NA;NA;NA;3700;False;1;95
rtf30-8.txt;118;ptf;4;NA;NA;NA;3700;False;1;95
TF-5.tf;119;ptf;4;NA;NA;NA;3700;False;1;95
TF-17.tf;120;ptf;4;NA;NA;NA;3700;False;1;95
TF-19.tf;121;ptf;4;NA;NA;NA;3700;False;1;95
TF-7.tf;122;ptf;4;NA;NA;NA;3700;False;1;95
rtf30-0.txt;123;ptf;4;NA;NA;NA;3700;False;1;95
TF-84.tf;124;ptf;4;NA;NA;NA;3700;False;1;95
TF-82.tf;125;ptf;4;NA;NA;NA;3700;False;1;95
cire150-0.txt;126;ptf;4;NA;NA;NA;3700;False;1;95
cire150-7.txt;127;ptf;4;NA;NA;NA;3700;False;1;95
cire150-3.txt;128;ptf;4;NA;NA;NA;3700;False;1;95
TF-43.tf;129;ptf;4;NA;NA;NA;3700;False;1;95
TF-68.tf;130;ptf;4;NA;NA;NA;3700;False;1;95
cire100-1.txt;131;ptf;4;NA;NA;NA;3700;False;1;95
TF-29.tf;132;ptf;4;NA;NA;NA;3700;False;1;95
TF-92.tf;133;ptf;4;NA;NA;NA;3700;False;1;95
cire150-2.txt;134;ptf;4;NA;NA;NA;3700;False;1;95
TF-52.tf;135;ptf;4;NA;NA;NA;3700;False;1;95
TF-45.tf;136;ptf;4;NA;NA;NA;3700;False;1;95
TF-34.tf;137;ptf;4;NA;NA;NA;3700;False;1;95
TF-72.tf;138;ptf;4;NA;NA;NA;3700;False;1;95
TF-96.tf;139;ptf;4;NA;NA;NA;3700;False;1;95
TF-37.tf;0;rtf;4;NA;NA;NA;3700;True;1;95
TF-70.tf;1;rtf;4;NA;NA;NA;3700;True;1;95
cire100-4.txt;2;rtf;4;NA;NA;NA;3700;True;1;95
rtf30-6.txt;3;rtf;4;2;0;80.0;9.343665838241577;True;27;95
TF-15.tf;4;rtf;4;NA;NA;NA;3700;True;1;95
TF-10.tf;5;rtf;4;NA;NA;NA;3700;True;1;95
TF-51.tf;6;rtf;4;NA;NA;NA;3700;True;1;95
TF-54.tf;7;rtf;4;NA;NA;NA;3700;True;1;95
scp1000-1.txt;8;rtf;4;NA;NA;NA;3700;True;1;95
TF-76.tf;9;rtf;4;NA;NA;NA;3700;True;1;95
TF-55.tf;10;rtf;4;NA;NA;NA;3700;True;1;95
TF-8.tf;11;rtf;4;NA;NA;NA;3700;True;1;95
TF-78.tf;12;rtf;4;NA;NA;NA;3700;True;1;95
cire100-9.txt;13;rtf;4;NA;NA;NA;3700;True;1;95
TF-99.tf;14;rtf;4;NA;NA;NA;3700;True;1;95
TF-41.tf;15;rtf;4;NA;NA;NA;3700;True;1;95
TF-2.tf;16;rtf;4;NA;NA;NA;3700;True;1;95
