Glasgow, LAD, VF2, RI
0.001000, 0.006000, 0.001000, 0.001000
0.001000, 0.001000, 0.001000, 0.001000
0.005000, 0.022000, 0.001000, 0.001000
0.001000, 0.001000, 0.001000, 0.001000
0.001000, 0.001000, 0.001000, 0.001000
0.001000, 0.001000, 0.001000, 0.001000
0.014000, 0.013000, 1000.000000, 1000.000000
0.003000, 0.001000, 1000.000000, 4.680000
0.006000, 0.001000, 1000.000000, 1000.000000
0.005000, 0.001000, 1000.000000, 484.017000
0.005000, 0.001000, 1000.000000, 439.332000
0.013000, 0.001000, 1000.000000, 0.120000
0.029000, 0.003000, 1000.000000, 0.115000
0.027000, 0.001000, 1000.000000, 0.493000
1000.000000, 1000.000000, 1000.000000, 1000.000000
1000.000000, 1000.000000, 1000.000000, 1000.000000
0.005000, 0.001000, 1000.000000, 1000.000000
0.006000, 0.001000, 23.880000, 0.020000
0.006000, 0.001000, 3.626000, 0.017000
0.006000, 0.001000, 0.001000, 0.009000
0.006000, 0.001000, 0.001000, 0.005000
0.007000, 0.001000, 0.001000, 0.007000
1000.000000, 1000.000000, 1000.000000, 1000.000000
1000.000000, 1000.000000, 1000.000000, 1000.000000
0.006000, 0.001000, 1000.000000, 0.001000
0.007000, 0.001000, 1000.000000, 0.001000
1000.000000, 1000.000000, 1000.000000, 1000.000000
0.009000, 0.001000, 1000.000000, 0.001000
0.011000, 0.209000, 1000.000000, 1000.000000
0.013000, 0.008000, 1000.000000, 1000.000000
0.006000, 0.001000, 1000.000000, 0.001000
0.009000, 0.002000, 0.073000, 0.001000
0.015000, 14.763000, 1000.000000, 1000.000000
0.008000, 0.001000, 1000.000000, 0.001000
0.009000, 0.005000, 1000.000000, 1000.000000
0.010000, 14.478000, 1000.000000, 1000.000000
1000.000000, 1000.000000, 1000.000000, 1000.000000
0.001000, 0.001000, 0.001000, 0.001000
0.001000, 0.001000, 0.001000, 0.001000
0.001000, 0.003000, 0.001000, 0.001000
0.001000, 0.001000, 0.001000, 0.001000
0.001000, 0.001000, 0.001000, 0.001000
0.001000, 0.001000, 0.042000, 0.018000
0.002000, 0.001000, 0.001000, 0.001000
0.002000, 0.003000, 0.001000, 0.001000
0.001000, 0.001000, 0.001000, 0.001000
0.001000, 0.001000, 0.001000, 0.001000
0.001000, 0.001000, 0.001000, 0.001000
0.001000, 0.001000, 0.017000, 0.013000
0.001000, 0.001000, 0.001000, 0.001000
0.001000, 0.001000, 0.001000, 0.001000
0.002000, 0.002000, 0.001000, 0.001000
0.002000, 0.002000, 0.001000, 0.001000
0.002000, 0.002000, 0.001000, 0.001000
0.007000, 0.014000, 0.002000, 0.001000
0.001000, 0.003000, 0.001000, 0.001000
0.001000, 0.001000, 0.215000, 0.093000
0.001000, 0.001000, 0.001000, 0.001000
0.004000, 0.011000, 0.001000, 0.001000
0.001000, 0.001000, 0.001000, 0.001000
0.001000, 0.003000, 0.001000, 0.001000
0.001000, 0.003000, 0.001000, 0.001000
0.003000, 0.006000, 0.048000, 0.009000
0.002000, 0.002000, 0.005000, 0.004000
0.002000, 0.001000, 0.005000, 0.002000
0.002000, 0.002000, 0.005000, 0.004000
0.002000, 0.003000, 0.003000, 0.001000
0.002000, 0.002000, 0.001000, 0.001000
0.005000, 0.007000, 0.001000, 0.001000
0.001000, 0.001000, 0.001000, 0.001000
0.001000, 0.001000, 0.001000, 0.001000
0.001000, 0.001000, 0.001000, 0.001000
0.001000, 0.001000, 0.007000, 0.001000
0.001000, 0.009000, 0.210000, 0.032000
0.001000, 0.001000, 3.851000, 0.064000
0.001000, 0.002000, 0.051000, 0.001000
0.001000, 0.001000, 0.198000, 0.003000
0.001000, 0.002000, 0.001000, 0.001000
0.002000, 0.006000, 0.001000, 0.001000
0.001000, 0.004000, 5.718000, 1.786000
0.001000, 0.001000, 0.001000, 0.001000
0.003000, 0.001000, 3.649000, 32.969000
0.001000, 0.003000, 0.009000, 8.831000
0.001000, 0.004000, 0.001000, 0.012000
0.001000, 0.001000, 0.001000, 0.001000
0.004000, 0.010000, 0.448000, 0.001000
0.002000, 0.013000, 0.102000, 0.001000
0.002000, 0.007000, 0.001000, 0.001000
0.007000, 0.022000, 0.003000, 0.001000
0.001000, 0.001000, 0.297000, 0.001000
0.004000, 0.014000, 0.777000, 0.609000
0.001000, 0.001000, 0.014000, 0.001000
0.007000, 0.023000, 0.001000, 0.001000
0.001000, 0.001000, 0.447000, 0.001000
0.001000, 0.012000, 21.702000, 3.496000
0.002000, 0.005000, 0.127000, 0.001000
0.002000, 0.004000, 0.001000, 0.003000
0.002000, 0.007000, 0.001000, 0.001000
0.002000, 0.015000, 0.695000, 0.001000
0.002000, 0.023000, 5.020000, 0.001000
0.002000, 0.024000, 1.310000, 0.001000
0.002000, 0.010000, 0.001000, 0.001000
0.009000, 0.024000, 0.002000, 0.001000
0.001000, 0.001000, 0.001000, 0.001000
0.001000, 0.001000, 0.001000, 0.001000
0.001000, 0.001000, 1000.000000, 1000.000000
0.001000, 0.001000, 0.012000, 0.004000
0.001000, 0.001000, 0.001000, 0.001000
0.001000, 0.002000, 0.281000, 0.023000
0.001000, 0.001000, 0.001000, 0.001000
0.136000, 0.150000, 1000.000000, 25.675000
0.002000, 0.036000, 0.001000, 0.001000
0.001000, 0.001000, 0.001000, 0.001000
0.001000, 0.001000, 3.615000, 0.034000
0.001000, 0.001000, 0.001000, 1.990000
0.001000, 0.001000, 2.469000, 14.826000
0.001000, 0.002000, 1000.000000, 1000.000000
0.001000, 0.001000, 0.001000, 0.001000
0.011000, 0.122000, 1000.000000, 0.876000
0.010000, 0.088000, 1000.000000, 0.827000
0.019000, 0.154000, 1000.000000, 2.129000
0.007000, 0.058000, 0.002000, 0.001000
0.001000, 0.001000, 0.001000, 0.001000
0.001000, 0.002000, 0.004000, 1.099000
0.001000, 0.001000, 0.001000, 0.001000
0.005000, 0.058000, 1000.000000, 0.001000
0.001000, 0.001000, 0.001000, 0.001000
0.001000, 0.001000, 0.001000, 0.538000
1000.000000, 1000.000000, 1000.000000, 1000.000000
0.011000, 0.064000, 1000.000000, 1.422000
0.017000, 0.062000, 1000.000000, 1.335000
0.002000, 0.076000, 0.012000, 0.120000
0.004000, 0.110000, 0.011000, 0.127000
0.003000, 0.096000, 805.571000, 0.203000
18.025000, 0.772000, 1000.000000, 1000.000000
0.005000, 0.049000, 0.164000, 0.001000
0.001000, 0.001000, 0.001000, 0.001000
0.001000, 0.001000, 0.002000, 0.001000
0.001000, 0.001000, 0.818000, 0.001000
0.005000, 0.021000, 277.870000, 4.052000
0.001000, 0.003000, 4.933000, 0.431000
0.419000, 0.378000, 1000.000000, 51.007000
0.001000, 0.005000, 0.136000, 0.002000
0.001000, 0.002000, 0.001000, 0.001000
0.001000, 0.006000, 1000.000000, 0.001000
0.002000, 0.021000, 0.001000, 0.001000
0.001000, 0.004000, 0.030000, 3.938000
0.970000, 0.548000, 1000.000000, 514.306000
0.001000, 0.001000, 248.728000, 46.804000
0.885000, 0.619000, 1000.000000, 504.856000
0.031000, 0.120000, 1000.000000, 3.356000
0.001000, 0.001000, 0.001000, 0.001000
0.004000, 0.055000, 1000.000000, 0.009000
0.004000, 0.035000, 1000.000000, 0.006000
0.003000, 0.047000, 1000.000000, 0.001000
0.014000, 0.050000, 0.001000, 0.001000
0.001000, 0.004000, 0.005000, 0.002000
0.001000, 0.001000, 0.001000, 0.001000
0.001000, 0.001000, 0.001000, 0.001000
0.008000, 0.036000, 74.923000, 1.892000
0.001000, 0.001000, 0.634000, 0.001000
0.005000, 0.026000, 1000.000000, 0.001000
0.001000, 0.001000, 0.003000, 0.001000
0.001000, 0.072000, 7.642000, 6.367000
0.002000, 0.038000, 1000.000000, 1.690000
0.002000, 0.014000, 1000.000000, 0.002000
0.002000, 0.014000, 1000.000000, 0.002000
0.008000, 0.288000, 1000.000000, 0.644000
0.009000, 0.301000, 1000.000000, 0.622000
0.019000, 0.692000, 1000.000000, 1.674000
0.002000, 0.145000, 1000.000000, 0.122000
0.005000, 0.058000, 1000.000000, 0.001000
0.001000, 0.001000, 0.001000, 0.001000
0.001000, 0.001000, 0.001000, 0.001000
0.001000, 0.001000, 0.001000, 0.001000
0.001000, 0.001000, 0.001000, 0.001000
0.001000, 0.001000, 1000.000000, 1000.000000
0.001000, 0.001000, 357.263000, 0.275000
0.001000, 0.001000, 1000.000000, 1000.000000
0.001000, 0.001000, 5.844000, 0.003000
0.001000, 0.011000, 1000.000000, 0.001000
0.002000, 0.020000, 0.001000, 0.001000
0.001000, 0.004000, 1.572000, 1.168000
0.001000, 0.002000, 20.184000, 0.001000
0.001000, 0.001000, 1000.000000, 936.247000
0.001000, 0.004000, 0.023000, 0.001000
0.005000, 0.009000, 1000.000000, 0.381000
0.001000, 0.001000, 0.001000, 0.001000
1000.000000, 0.008000, 1000.000000, 0.014000
0.003000, 0.009000, 1000.000000, 0.019000
0.004000, 0.041000, 1000.000000, 0.022000
0.007000, 0.039000, 0.001000, 0.001000
0.001000, 0.002000, 0.001000, 0.001000
0.082000, 0.021000, 1000.000000, 3.651000
0.001000, 0.001000, 0.001000, 0.001000
0.005000, 0.031000, 1000.000000, 0.001000
0.001000, 0.001000, 0.001000, 0.001000
0.001000, 0.023000, 102.617000, 4.184000
0.001000, 0.013000, 1000.000000, 13.814000
1000.000000, 0.061000, 1000.000000, 0.019000
1000.000000, 0.050000, 1000.000000, 0.024000
0.002000, 0.001000, 1000.000000, 0.011000
0.002000, 0.003000, 1000.000000, 0.007000
0.003000, 0.005000, 1000.000000, 0.010000
0.003000, 0.009000, 452.184000, 0.001000
0.006000, 0.024000, 0.001000, 0.001000
0.030000, 0.003000, 0.027000, 0.001000
0.040000, 0.007000, 0.038000, 0.001000
0.057000, 0.007000, 0.045000, 0.001000
0.087000, 0.013000, 0.056000, 0.031000
1000.000000, 1000.000000, 1000.000000, 1000.000000
1000.000000, 1000.000000, 1000.000000, 1000.000000
1000.000000, 1000.000000, 1000.000000, 1000.000000
1000.000000, 1000.000000, 1000.000000, 1000.000000
1000.000000, 1000.000000, 1000.000000, 1000.000000
0.304000, 0.020000, 0.201000, 0.001000
0.469000, 0.034000, 0.545000, 0.082000
1000.000000, 1000.000000, 1000.000000, 1000.000000
0.420000, 1.550000, 981.586000, 0.010000
1000.000000, 1000.000000, 1000.000000, 1000.000000
0.001000, 0.001000, 0.001000, 0.001000
0.021000, 2.069000, 1000.000000, 2.027000
0.003000, 0.001000, 0.002000, 0.001000
0.003000, 0.001000, 0.002000, 0.001000
0.003000, 0.001000, 0.002000, 0.002000
0.001000, 0.001000, 0.001000, 0.001000
0.002000, 0.001000, 3.675000, 0.001000
0.004000, 0.001000, 0.003000, 0.001000
1000.000000, 1000.000000, 1000.000000, 1000.000000
0.032000, 0.157000, 0.007000, 0.001000
0.008000, 0.002000, 5.874000, 0.011000
0.003000, 0.001000, 0.001000, 0.001000
0.016000, 0.170000, 0.689000, 0.001000
0.005000, 0.118000, 13.705000, 0.001000
0.002000, 0.001000, 0.044000, 0.001000
0.005000, 0.143000, 17.973000, 0.002000
0.002000, 0.001000, 7.539000, 0.020000
0.014000, 0.001000, 0.004000, 0.002000
0.039000, 0.005000, 0.011000, 0.125000
0.124000, 0.040000, 0.083000, 2.912000
0.287000, 0.215000, 0.286000, 19.345000
0.012000, 0.005000, 0.007000, 0.008000
0.007000, 0.001000, 0.006000, 0.001000
0.004000, 0.002000, 0.004000, 0.001000
0.022000, 0.005000, 9.498000, 0.018000
0.016000, 0.007000, 0.014000, 0.007000
0.182000, 0.060000, 0.123000, 3.125000
0.006000, 0.002000, 0.009000, 0.001000
0.016000, 0.001000, 0.011000, 0.003000
0.017000, 0.003000, 0.019000, 0.007000
0.008000, 0.002000, 0.009000, 0.001000
0.020000, 0.003000, 0.016000, 0.001000
0.022000, 0.081000, 317.220000, 0.003000
0.025000, 0.109000, 147.669000, 0.004000
0.031000, 0.007000, 0.049000, 0.001000
0.022000, 0.013000, 4.949000, 0.001000
0.032000, 0.022000, 5.242000, 0.006000
0.048000, 0.008000, 7.608000, 0.179000
0.027000, 0.070000, 52.639000, 0.098000
0.032000, 0.062000, 66.565000, 0.122000
0.019000, 0.001000, 0.041000, 0.001000
0.041000, 0.013000, 43.770000, 0.001000
0.046000, 0.009000, 249.525000, 0.001000
0.075000, 160.490000, 1000.000000, 0.200000
0.093000, 1.788000, 1000.000000, 1000.000000
0.109000, 1.946000, 1000.000000, 1000.000000
0.218000, 58.722000, 1000.000000, 1000.000000
0.184000, 16.991000, 1000.000000, 1000.000000
0.211000, 21.159000, 1000.000000, 1000.000000
0.214000, 0.016000, 368.205000, 0.001000
2.147000, 1000.000000, 1000.000000, 12.595000
0.299000, 70.011000, 1000.000000, 1000.000000
0.420000, 0.453000, 1000.000000, 0.003000
78.974000, 141.099000, 1000.000000, 1000.000000
0.001000, 0.001000, 299.489000, 0.001000
0.004000, 0.264000, 1000.000000, 0.736000
0.005000, 0.189000, 1000.000000, 0.073000
0.003000, 0.116000, 128.076000, 0.004000
0.004000, 0.306000, 1000.000000, 0.137000
0.001000, 0.001000, 0.001000, 0.001000
0.002000, 0.001000, 3.972000, 0.001000
0.011000, 0.009000, 1000.000000, 3.296000
0.026000, 5.745000, 1000.000000, 21.719000
0.034000, 0.261000, 62.881000, 1000.000000
0.008000, 3.040000, 1000.000000, 0.050000
0.003000, 0.001000, 4.623000, 0.001000
72.852000, 1000.000000, 1000.000000, 960.777000
0.004000, 0.002000, 16.754000, 0.001000
0.005000, 0.001000, 0.076000, 0.001000
0.005000, 0.001000, 22.503000, 0.001000
0.002000, 0.001000, 18.132000, 0.003000
0.010000, 0.018000, 66.456000, 0.047000
0.040000, 0.160000, 1000.000000, 0.001000
0.100000, 0.482000, 0.024000, 0.001000
0.291000, 0.905000, 0.099000, 0.002000
0.024000, 0.249000, 0.004000, 0.001000
0.007000, 0.009000, 117.319000, 0.005000
0.009000, 0.001000, 0.006000, 0.001000
0.020000, 30.518000, 1000.000000, 0.099000
0.015000, 27.706000, 1000.000000, 0.136000
0.179000, 1.265000, 0.039000, 0.002000
0.013000, 0.001000, 0.014000, 0.001000
0.015000, 0.426000, 1000.000000, 0.023000
0.018000, 3.458000, 1000.000000, 0.155000
0.013000, 0.004000, 1.281000, 0.001000
0.019000, 0.004000, 155.704000, 0.001000
0.018000, 0.005000, 1000.000000, 0.001000
0.022000, 0.005000, 663.786000, 0.001000
0.045000, 0.002000, 160.455000, 0.001000
0.022000, 0.004000, 5.437000, 0.001000
0.021000, 0.005000, 7.811000, 0.002000
0.023000, 0.004000, 6.708000, 0.147000
0.024000, 0.026000, 45.059000, 0.035000
0.024000, 0.030000, 58.862000, 0.023000
0.020000, 0.005000, 0.018000, 0.001000
0.041000, 0.005000, 0.047000, 0.001000
0.046000, 0.010000, 0.046000, 0.001000
0.063000, 0.016000, 0.260000, 0.001000
0.085000, 0.010000, 0.200000, 0.001000
0.100000, 0.011000, 0.200000, 0.001000
0.192000, 0.049000, 0.560000, 1.816000
0.180000, 0.022000, 0.418000, 0.009000
0.205000, 0.029000, 0.507000, 0.016000
0.218000, 0.018000, 0.164000, 0.001000
0.432000, 5.936000, 1.318000, 0.438000
0.290000, 0.059000, 0.809000, 1.713000
0.419000, 0.028000, 0.483000, 0.001000
0.002000, 0.001000, 1000.000000, 6.464000
0.001000, 0.001000, 0.001000, 0.001000
0.001000, 0.001000, 0.004000, 0.001000
0.002000, 0.001000, 0.005000, 0.001000
0.005000, 0.001000, 0.003000, 0.001000
0.002000, 0.001000, 0.006000, 0.001000
0.001000, 0.001000, 0.001000, 0.001000
0.002000, 0.001000, 0.001000, 0.001000
0.006000, 0.001000, 1000.000000, 0.001000
0.008000, 0.051000, 0.098000, 0.358000
0.047000, 8.331000, 1000.000000, 1000.000000
0.006000, 0.001000, 0.026000, 0.001000
0.003000, 0.001000, 0.002000, 0.001000
0.570000, 4.756000, 7.720000, 29.879000
0.006000, 0.002000, 0.003000, 0.001000
0.003000, 0.001000, 0.002000, 0.001000
0.007000, 0.003000, 0.004000, 0.001000
0.002000, 0.001000, 0.001000, 0.001000
3.026000, 0.027000, 1000.000000, 1000.000000
0.040000, 0.195000, 1000.000000, 0.001000
0.103000, 0.676000, 1000.000000, 0.001000
0.295000, 1.632000, 0.080000, 0.002000
0.010000, 0.003000, 0.037000, 0.001000
0.007000, 0.003000, 0.008000, 0.001000
0.005000, 0.001000, 0.003000, 0.001000
0.018000, 0.002000, 0.086000, 0.001000
0.014000, 0.003000, 0.007000, 0.001000
1000.000000, 1000.000000, 1000.000000, 1000.000000
0.010000, 0.001000, 0.015000, 0.001000
0.014000, 0.004000, 0.031000, 0.001000
0.015000, 0.003000, 0.033000, 0.001000
0.009000, 0.001000, 0.007000, 0.001000
0.026000, 0.004000, 0.012000, 0.001000
0.028000, 0.004000, 0.023000, 0.001000
0.022000, 0.004000, 0.029000, 0.001000
0.027000, 0.007000, 0.024000, 0.001000
0.022000, 0.001000, 0.035000, 0.001000
0.025000, 0.004000, 0.037000, 0.001000
0.023000, 0.008000, 0.037000, 0.001000
0.025000, 0.003000, 0.043000, 0.001000
0.024000, 0.004000, 0.044000, 0.001000
0.022000, 0.002000, 0.018000, 0.001000
0.039000, 0.006000, 0.031000, 0.001000
0.041000, 0.006000, 0.037000, 0.001000
0.072000, 0.019000, 0.044000, 0.001000
0.090000, 0.012000, 0.168000, 0.049000
0.084000, 0.012000, 0.172000, 0.037000
0.199000, 0.022000, 0.425000, 126.599000
0.178000, 0.015000, 0.405000, 5.965000
0.220000, 0.022000, 0.419000, 6.671000
0.225000, 0.021000, 0.171000, 0.001000
0.453000, 0.055000, 0.690000, 0.018000
0.430000, 0.043000, 0.630000, 122.887000
0.424000, 0.025000, 0.440000, 0.001000
0.141000, 0.173000, 1000.000000, 1.223000
0.001000, 0.001000, 0.001000, 0.001000
0.002000, 0.001000, 0.001000, 0.001000
0.002000, 0.001000, 0.001000, 0.001000
0.002000, 0.001000, 0.001000, 0.001000
0.003000, 0.001000, 0.001000, 0.001000
0.001000, 0.001000, 0.001000, 0.001000
0.002000, 0.001000, 0.001000, 0.001000
0.004000, 0.001000, 0.002000, 0.001000
0.009000, 0.003000, 0.009000, 0.232000
1000.000000, 1000.000000, 1000.000000, 1000.000000
0.006000, 0.003000, 0.003000, 0.001000
0.003000, 0.002000, 0.001000, 0.001000
0.799000, 0.007000, 27.163000, 10.253000
0.003000, 0.001000, 0.005000, 0.001000
0.002000, 0.001000, 0.002000, 0.001000
0.004000, 0.002000, 0.003000, 0.001000
0.002000, 0.001000, 0.001000, 0.001000
0.010000, 0.001000, 0.002000, 0.001000
0.023000, 0.005000, 0.020000, 0.078000
0.099000, 0.061000, 0.154000, 2.012000
0.346000, 0.175000, 0.318000, 13.441000
0.011000, 0.001000, 0.004000, 0.001000
0.007000, 0.001000, 0.003000, 0.001000
0.005000, 0.003000, 0.003000, 0.001000
0.018000, 0.006000, 0.016000, 0.001000
0.011000, 0.005000, 0.007000, 0.001000
0.193000, 0.089000, 0.133000, 2.077000
0.008000, 0.003000, 0.007000, 0.001000
0.014000, 0.004000, 0.011000, 0.001000
0.015000, 0.002000, 0.014000, 0.001000
0.009000, 0.001000, 0.011000, 0.001000
0.017000, 0.001000, 0.021000, 0.001000
0.019000, 0.005000, 0.033000, 0.001000
0.021000, 0.007000, 0.042000, 0.001000
0.033000, 0.007000, 0.024000, 0.001000
0.022000, 0.003000, 0.035000, 0.001000
0.022000, 0.007000, 0.037000, 0.001000
0.022000, 0.002000, 0.059000, 0.001000
0.023000, 0.004000, 0.043000, 0.001000
0.024000, 0.004000, 0.043000, 0.001000
0.023000, 0.001000, 0.018000, 0.001000
0.060000, 0.007000, 0.066000, 0.001000
0.048000, 0.006000, 0.046000, 0.001000
0.069000, 0.010000, 0.058000, 0.001000
0.104000, 0.059000, 1000.000000, 23.135000
0.093000, 0.046000, 1000.000000, 23.171000
0.266000, 0.271000, 1000.000000, 1000.000000
0.184000, 0.122000, 1000.000000, 121.721000
0.222000, 0.163000, 1000.000000, 1000.000000
0.214000, 0.020000, 0.321000, 0.001000
0.460000, 0.044000, 0.549000, 0.039000
0.303000, 0.274000, 1000.000000, 1000.000000
0.429000, 0.041000, 1.330000, 0.001000
2.158000, 0.021000, 1000.000000, 7.060000
0.002000, 0.001000, 0.001000, 0.001000
0.002000, 0.001000, 22.079000, 0.001000
0.003000, 0.001000, 0.001000, 0.001000
0.002000, 0.001000, 0.001000, 0.001000
0.005000, 0.001000, 0.001000, 0.001000
0.001000, 0.001000, 0.001000, 0.001000
0.002000, 0.001000, 0.001000, 0.001000
0.004000, 0.001000, 0.001000, 0.001000
0.011000, 0.045000, 1000.000000, 0.827000
1000.000000, 1000.000000, 1000.000000, 1000.000000
0.006000, 0.002000, 0.004000, 0.001000
0.003000, 0.002000, 0.002000, 0.001000
0.340000, 5.858000, 1000.000000, 11.004000
0.004000, 0.001000, 0.004000, 0.001000
0.003000, 0.002000, 0.002000, 0.001000
0.004000, 0.002000, 0.006000, 0.001000
0.002000, 0.001000, 0.002000, 0.001000
0.013000, 0.002000, 0.004000, 0.001000
0.024000, 0.005000, 0.012000, 0.141000
0.122000, 0.040000, 0.086000, 2.907000
0.289000, 0.154000, 0.295000, 19.451000
0.016000, 0.002000, 0.006000, 0.001000
0.007000, 0.001000, 0.010000, 0.001000
0.005000, 0.004000, 0.003000, 0.001000
0.019000, 0.005000, 0.021000, 0.001000
0.022000, 0.002000, 0.010000, 0.001000
0.270000, 0.063000, 0.128000, 3.109000
0.011000, 0.004000, 0.015000, 0.001000
0.016000, 0.002000, 0.012000, 0.001000
0.016000, 0.003000, 0.012000, 0.001000
0.008000, 0.002000, 0.009000, 0.001000
0.017000, 0.005000, 0.032000, 0.001000
0.019000, 0.006000, 0.143000, 0.001000
0.022000, 0.004000, 0.282000, 0.001000
0.026000, 0.004000, 0.029000, 0.001000
0.032000, 0.003000, 0.037000, 0.001000
0.021000, 0.003000, 0.038000, 0.001000
0.023000, 0.003000, 0.042000, 0.001000
0.023000, 0.003000, 0.087000, 0.001000
0.023000, 0.006000, 0.080000, 0.001000
0.021000, 0.006000, 0.018000, 0.001000
0.039000, 0.007000, 0.032000, 0.001000
0.068000, 0.006000, 0.038000, 0.001000
0.059000, 0.012000, 0.045000, 0.001000
0.085000, 0.008000, 0.169000, 0.001000
0.104000, 0.015000, 0.171000, 0.001000
0.194000, 0.022000, 0.399000, 7.487000
0.175000, 0.018000, 0.345000, 1.055000
0.272000, 0.020000, 0.555000, 0.969000
0.219000, 0.016000, 0.169000, 0.001000
0.673000, 0.041000, 0.509000, 0.009000
0.294000, 0.027000, 0.620000, 7.392000
0.546000, 0.039000, 0.438000, 0.001000
0.004000, 0.024000, 1000.000000, 0.987000
0.001000, 0.001000, 0.001000, 0.001000
0.002000, 0.001000, 0.001000, 0.001000
0.002000, 0.001000, 0.001000, 0.001000
0.002000, 0.001000, 0.001000, 0.001000
0.003000, 0.001000, 0.001000, 0.001000
0.001000, 0.001000, 0.001000, 0.001000
0.002000, 0.001000, 0.001000, 0.001000
0.004000, 0.001000, 0.001000, 0.001000
0.008000, 0.003000, 0.007000, 0.101000
142.205000, 1000.000000, 1000.000000, 1000.000000
0.006000, 0.002000, 0.003000, 0.001000
0.004000, 0.003000, 0.001000, 0.001000
0.059000, 0.016000, 29.400000, 10.446000
0.004000, 0.001000, 0.004000, 0.001000
0.003000, 0.001000, 0.003000, 0.001000
0.004000, 0.001000, 0.004000, 0.001000
0.002000, 0.001000, 0.001000, 0.001000
0.008000, 0.001000, 0.005000, 0.001000
0.031000, 0.007000, 0.012000, 0.071000
