family,instance,solver,time
13,all-meshes-CVIU11-pattern5-target504,RI,0.000000
13,all-meshes-CVIU11-pattern5-target505,Glasgow,1.175000
13,all-meshes-CVIU11-pattern5-target505,LAD,0.202000
13,all-meshes-CVIU11-pattern5-target505,VF2,3.481000
13,all-meshes-CVIU11-pattern5-target505,RI,0.000607
13,all-meshes-CVIU11-pattern5-target506,Glasgow,0.003000
13,all-meshes-CVIU11-pattern5-target506,LAD,0.000000
13,all-meshes-CVIU11-pattern5-target506,VF2,0.000000
13,all-meshes-CVIU11-pattern5-target506,RI,0.000001
13,all-meshes-CVIU11-pattern5-target507,Glasgow,0.016000
13,all-meshes-CVIU11-pattern5-target507,LAD,0.002000
13,all-meshes-CVIU11-pattern5-target507,VF2,0.005000
13,all-meshes-CVIU11-pattern5-target507,RI,0.000006
13,all-meshes-CVIU11-pattern5-target508,Glasgow,0.106000
13,all-meshes-CVIU11-pattern5-target508,LAD,0.024000
13,all-meshes-CVIU11-pattern5-target508,VF2,0.020000
13,all-meshes-CVIU11-pattern5-target508,RI,0.000006
13,all-meshes-CVIU11-pattern5-target509,Glasgow,0.034000
13,all-meshes-CVIU11-pattern5-target509,LAD,0.007000
13,all-meshes-CVIU11-pattern5-target509,VF2,0.008000
13,all-meshes-CVIU11-pattern5-target509,RI,0.000032
13,all-meshes-CVIU11-pattern5-target51,Glasgow,0.050000
13,all-meshes-CVIU11-pattern5-target51,LAD,0.010000
13,all-meshes-CVIU11-pattern5-target51,VF2,0.021000
13,all-meshes-CVIU11-pattern5-target51,RI,0.000027
13,all-meshes-CVIU11-pattern5-target510,Glasgow,0.717000
13,all-meshes-CVIU11-pattern5-target510,LAD,0.080000
13,all-meshes-CVIU11-pattern5-target510,VF2,0.237000
13,all-meshes-CVIU11-pattern5-target510,RI,0.000319
13,all-meshes-CVIU11-pattern5-target511,Glasgow,0.559000
13,all-meshes-CVIU11-pattern5-target511,LAD,0.095000
13,all-meshes-CVIU11-pattern5-target511,VF2,1.340000
13,all-meshes-CVIU11-pattern5-target511,RI,0.000155
13,all-meshes-CVIU11-pattern5-target512,Glasgow,0.008000
13,all-meshes-CVIU11-pattern5-target512,LAD,0.003000
13,all-meshes-CVIU11-pattern5-target512,VF2,0.002000
13,all-meshes-CVIU11-pattern5-target512,RI,0.000005
13,all-meshes-CVIU11-pattern5-target513,Glasgow,0.021000
13,all-meshes-CVIU11-pattern5-target513,LAD,0.005000
13,all-meshes-CVIU11-pattern5-target513,VF2,0.016000
13,all-meshes-CVIU11-pattern5-target513,RI,0.000000
13,all-meshes-CVIU11-pattern5-target514,Glasgow,0.016000
13,all-meshes-CVIU11-pattern5-target514,LAD,0.004000
13,all-meshes-CVIU11-pattern5-target514,VF2,0.039000
13,all-meshes-CVIU11-pattern5-target514,RI,0.000008
13,all-meshes-CVIU11-pattern5-target515,Glasgow,0.016000
13,all-meshes-CVIU11-pattern5-target515,LAD,0.002000
13,all-meshes-CVIU11-pattern5-target515,VF2,0.013000
13,all-meshes-CVIU11-pattern5-target515,RI,0.000000
13,all-meshes-CVIU11-pattern5-target517,Glasgow,0.709000
13,all-meshes-CVIU11-pattern5-target517,LAD,0.076000
13,all-meshes-CVIU11-pattern5-target517,VF2,0.244000
13,all-meshes-CVIU11-pattern5-target517,RI,0.000278
13,all-meshes-CVIU11-pattern5-target518,Glasgow,0.177000
13,all-meshes-CVIU11-pattern5-target518,LAD,0.039000
13,all-meshes-CVIU11-pattern5-target518,VF2,0.043000
13,all-meshes-CVIU11-pattern5-target518,RI,0.000073
13,all-meshes-CVIU11-pattern5-target519,Glasgow,0.003000
13,all-meshes-CVIU11-pattern5-target519,LAD,0.000000
13,all-meshes-CVIU11-pattern5-target519,VF2,0.000000
13,all-meshes-CVIU11-pattern5-target519,RI,0.000001
13,all-meshes-CVIU11-pattern5-target52,Glasgow,0.011000
13,all-meshes-CVIU11-pattern5-target52,LAD,0.002000
13,all-meshes-CVIU11-pattern5-target52,VF2,0.008000
13,all-meshes-CVIU11-pattern5-target52,RI,0.000001
13,all-meshes-CVIU11-pattern5-target520,Glasgow,1.058000
13,all-meshes-CVIU11-pattern5-target520,LAD,0.123000
13,all-meshes-CVIU11-pattern5-target520,VF2,0.119000
13,all-meshes-CVIU11-pattern5-target520,RI,0.000434
13,all-meshes-CVIU11-pattern5-target521,Glasgow,0.024000
13,all-meshes-CVIU11-pattern5-target521,LAD,0.008000
13,all-meshes-CVIU11-pattern5-target521,VF2,0.009000
13,all-meshes-CVIU11-pattern5-target521,RI,0.000008
13,all-meshes-CVIU11-pattern5-target522,Glasgow,0.099000
13,all-meshes-CVIU11-pattern5-target522,LAD,0.019000
13,all-meshes-CVIU11-pattern5-target522,VF2,0.056000
13,all-meshes-CVIU11-pattern5-target522,RI,0.000001
13,all-meshes-CVIU11-pattern5-target523,Glasgow,0.003000
13,all-meshes-CVIU11-pattern5-target523,LAD,0.001000
13,all-meshes-CVIU11-pattern5-target523,VF2,0.001000
13,all-meshes-CVIU11-pattern5-target523,RI,0.000000
13,all-meshes-CVIU11-pattern5-target524,Glasgow,0.029000
13,all-meshes-CVIU11-pattern5-target524,LAD,0.007000
13,all-meshes-CVIU11-pattern5-target524,VF2,0.053000
13,all-meshes-CVIU11-pattern5-target524,RI,0.000020
13,all-meshes-CVIU11-pattern5-target525,Glasgow,0.521000
13,all-meshes-CVIU11-pattern5-target525,LAD,0.118000
13,all-meshes-CVIU11-pattern5-target525,VF2,0.109000
13,all-meshes-CVIU11-pattern5-target525,RI,0.000094
13,all-meshes-CVIU11-pattern5-target526,Glasgow,0.028000
13,all-meshes-CVIU11-pattern5-target526,LAD,0.004000
13,all-meshes-CVIU11-pattern5-target526,VF2,0.007000
13,all-meshes-CVIU11-pattern5-target526,RI,0.000011
13,all-meshes-CVIU11-pattern5-target527,Glasgow,0.020000
13,all-meshes-CVIU11-pattern5-target527,LAD,0.007000
13,all-meshes-CVIU11-pattern5-target527,VF2,0.012000
13,all-meshes-CVIU11-pattern5-target527,RI,0.000000
13,all-meshes-CVIU11-pattern5-target528,Glasgow,0.734000
13,all-meshes-CVIU11-pattern5-target528,LAD,0.181000
13,all-meshes-CVIU11-pattern5-target528,VF2,0.232000
13,all-meshes-CVIU11-pattern5-target528,RI,0.000064
13,all-meshes-CVIU11-pattern5-target529,Glasgow,0.007000
13,all-meshes-CVIU11-pattern5-target529,LAD,0.001000
13,all-meshes-CVIU11-pattern5-target529,VF2,0.002000
13,all-meshes-CVIU11-pattern5-target529,RI,0.000000
13,all-meshes-CVIU11-pattern5-target53,Glasgow,0.032000
13,all-meshes-CVIU11-pattern5-target53,LAD,0.014000
13,all-meshes-CVIU11-pattern5-target53,VF2,0.020000
13,all-meshes-CVIU11-pattern5-target53,RI,0.000001
13,all-meshes-CVIU11-pattern5-target530,Glasgow,0.005000
13,all-meshes-CVIU11-pattern5-target530,LAD,0.001000
13,all-meshes-CVIU11-pattern5-target530,VF2,0.001000
13,all-meshes-CVIU11-pattern5-target530,RI,0.000002
13,all-meshes-CVIU11-pattern5-target54,Glasgow,0.040000
13,all-meshes-CVIU11-pattern5-target54,LAD,0.009000
13,all-meshes-CVIU11-pattern5-target54,VF2,0.013000
13,all-meshes-CVIU11-pattern5-target54,RI,0.000005
13,all-meshes-CVIU11-pattern5-target55,Glasgow,0.237000
13,all-meshes-CVIU11-pattern5-target55,LAD,0.040000
13,all-meshes-CVIU11-pattern5-target55,VF2,0.063000
13,all-meshes-CVIU11-pattern5-target55,RI,0.000048
13,all-meshes-CVIU11-pattern5-target56,Glasgow,0.014000
13,all-meshes-CVIU11-pattern5-target56,LAD,0.002000
13,all-meshes-CVIU11-pattern5-target56,VF2,0.004000
13,all-meshes-CVIU11-pattern5-target56,RI,0.000008
13,all-meshes-CVIU11-pattern5-target57,Glasgow,0.342000
13,all-meshes-CVIU11-pattern5-target57,LAD,0.061000
13,all-meshes-CVIU11-pattern5-target57,VF2,0.110000
13,all-meshes-CVIU11-pattern5-target57,RI,0.000023
13,all-meshes-CVIU11-pattern5-target58,Glasgow,0.006000
13,all-meshes-CVIU11-pattern5-target58,LAD,0.001000
13,all-meshes-CVIU11-pattern5-target58,VF2,0.001000
13,all-meshes-CVIU11-pattern5-target58,RI,0.000000
13,all-meshes-CVIU11-pattern5-target59,Glasgow,0.019000
13,all-meshes-CVIU11-pattern5-target59,LAD,0.004000
13,all-meshes-CVIU11-pattern5-target59,VF2,0.024000
13,all-meshes-CVIU11-pattern5-target59,RI,0.000009
13,all-meshes-CVIU11-pattern5-target6,Glasgow,0.151000
13,all-meshes-CVIU11-pattern5-target6,LAD,0.013000
13,all-meshes-CVIU11-pattern5-target6,VF2,0.038000
13,all-meshes-CVIU11-pattern5-target6,RI,0.000026
13,all-meshes-CVIU11-pattern5-target60,Glasgow,0.022000
13,all-meshes-CVIU11-pattern5-target60,LAD,0.004000
13,all-meshes-CVIU11-pattern5-target60,VF2,0.011000
13,all-meshes-CVIU11-pattern5-target60,RI,0.000006
13,all-meshes-CVIU11-pattern5-target61,Glasgow,0.019000
13,all-meshes-CVIU11-pattern5-target61,LAD,0.002000
13,all-meshes-CVIU11-pattern5-target61,VF2,0.007000
13,all-meshes-CVIU11-pattern5-target61,RI,0.000009
13,all-meshes-CVIU11-pattern5-target62,Glasgow,0.021000
13,all-meshes-CVIU11-pattern5-target62,LAD,0.003000
13,all-meshes-CVIU11-pattern5-target62,VF2,0.049000
13,all-meshes-CVIU11-pattern5-target62,RI,0.000013
13,all-meshes-CVIU11-pattern5-target63,Glasgow,0.022000
13,all-meshes-CVIU11-pattern5-target63,LAD,0.002000
13,all-meshes-CVIU11-pattern5-target63,VF2,0.045000
13,all-meshes-CVIU11-pattern5-target63,RI,0.000016
13,all-meshes-CVIU11-pattern5-target64,Glasgow,0.023000
13,all-meshes-CVIU11-pattern5-target64,LAD,0.004000
13,all-meshes-CVIU11-pattern5-target64,VF2,0.006000
13,all-meshes-CVIU11-pattern5-target64,RI,0.000027
13,all-meshes-CVIU11-pattern5-target65,Glasgow,0.802000
13,all-meshes-CVIU11-pattern5-target65,LAD,0.315000
13,all-meshes-CVIU11-pattern5-target65,VF2,0.223000
13,all-meshes-CVIU11-pattern5-target65,RI,0.000001
13,all-meshes-CVIU11-pattern5-target66,Glasgow,0.242000
13,all-meshes-CVIU11-pattern5-target66,LAD,0.022000
13,all-meshes-CVIU11-pattern5-target66,VF2,0.083000
13,all-meshes-CVIU11-pattern5-target66,RI,0.000134
13,all-meshes-CVIU11-pattern5-target67,Glasgow,0.002000
13,all-meshes-CVIU11-pattern5-target67,LAD,0.000000
13,all-meshes-CVIU11-pattern5-target67,VF2,0.000000
13,all-meshes-CVIU11-pattern5-target67,RI,0.000000
13,all-meshes-CVIU11-pattern5-target68,Glasgow,0.597000
13,all-meshes-CVIU11-pattern5-target68,LAD,0.181000
13,all-meshes-CVIU11-pattern5-target68,VF2,0.200000
13,all-meshes-CVIU11-pattern5-target68,RI,0.000046
13,all-meshes-CVIU11-pattern5-target69,Glasgow,0.012000
13,all-meshes-CVIU11-pattern5-target69,LAD,0.004000
13,all-meshes-CVIU11-pattern5-target69,VF2,0.023000
13,all-meshes-CVIU11-pattern5-target69,RI,0.000005
13,all-meshes-CVIU11-pattern5-target7,Glasgow,0.009000
13,all-meshes-CVIU11-pattern5-target7,LAD,0.001000
13,all-meshes-CVIU11-pattern5-target7,VF2,0.014000
13,all-meshes-CVIU11-pattern5-target7,RI,0.000001
13,all-meshes-CVIU11-pattern5-target70,Glasgow,0.447000
13,all-meshes-CVIU11-pattern5-target70,LAD,0.147000
13,all-meshes-CVIU11-pattern5-target70,VF2,0.240000
13,all-meshes-CVIU11-pattern5-target70,RI,0.000003
13,all-meshes-CVIU11-pattern5-target72,Glasgow,0.075000
13,all-meshes-CVIU11-pattern5-target72,LAD,0.013000
13,all-meshes-CVIU11-pattern5-target72,VF2,0.034000
13,all-meshes-CVIU11-pattern5-target72,RI,0.000028
13,all-meshes-CVIU11-pattern5-target73,Glasgow,0.036000
13,all-meshes-CVIU11-pattern5-target73,LAD,0.007000
13,all-meshes-CVIU11-pattern5-target73,VF2,0.012000
13,all-meshes-CVIU11-pattern5-target73,RI,0.000011
13,all-meshes-CVIU11-pattern5-target74,Glasgow,0.110000
13,all-meshes-CVIU11-pattern5-target74,LAD,0.031000
13,all-meshes-CVIU11-pattern5-target74,VF2,0.049000
13,all-meshes-CVIU11-pattern5-target74,RI,0.000002
13,all-meshes-CVIU11-pattern5-target76,Glasgow,0.412000
13,all-meshes-CVIU11-pattern5-target76,LAD,0.188000
13,all-meshes-CVIU11-pattern5-target76,VF2,0.126000
13,all-meshes-CVIU11-pattern5-target76,RI,0.000015
13,all-meshes-CVIU11-pattern5-target77,Glasgow,0.142000
13,all-meshes-CVIU11-pattern5-target77,LAD,0.021000
13,all-meshes-CVIU11-pattern5-target77,VF2,0.057000
13,all-meshes-CVIU11-pattern5-target77,RI,0.000001
13,all-meshes-CVIU11-pattern5-target78,Glasgow,0.032000
13,all-meshes-CVIU11-pattern5-target78,LAD,0.010000
13,all-meshes-CVIU11-pattern5-target78,VF2,0.015000
13,all-meshes-CVIU11-pattern5-target78,RI,0.000010
13,all-meshes-CVIU11-pattern5-target79,Glasgow,1.124000
13,all-meshes-CVIU11-pattern5-target79,LAD,0.198000
13,all-meshes-CVIU11-pattern5-target79,VF2,0.233000
13,all-meshes-CVIU11-pattern5-target79,RI,0.000130
13,all-meshes-CVIU11-pattern5-target8,Glasgow,0.006000
13,all-meshes-CVIU11-pattern5-target8,LAD,0.000000
13,all-meshes-CVIU11-pattern5-target8,VF2,0.002000
13,all-meshes-CVIU11-pattern5-target8,RI,0.000001
13,all-meshes-CVIU11-pattern5-target80,Glasgow,0.284000
13,all-meshes-CVIU11-pattern5-target80,LAD,0.032000
13,all-meshes-CVIU11-pattern5-target80,VF2,0.127000
13,all-meshes-CVIU11-pattern5-target80,RI,0.000003
13,all-meshes-CVIU11-pattern5-target81,Glasgow,0.026000
13,all-meshes-CVIU11-pattern5-target81,LAD,0.009000
13,all-meshes-CVIU11-pattern5-target81,VF2,0.006000
13,all-meshes-CVIU11-pattern5-target81,RI,0.000005
13,all-meshes-CVIU11-pattern5-target82,Glasgow,0.047000
13,all-meshes-CVIU11-pattern5-target82,LAD,0.019000
13,all-meshes-CVIU11-pattern5-target82,VF2,0.021000
13,all-meshes-CVIU11-pattern5-target82,RI,0.000001
13,all-meshes-CVIU11-pattern5-target83,Glasgow,0.580000
13,all-meshes-CVIU11-pattern5-target83,LAD,0.106000
13,all-meshes-CVIU11-pattern5-target83,VF2,0.223000
13,all-meshes-CVIU11-pattern5-target83,RI,0.000165
13,all-meshes-CVIU11-pattern5-target84,Glasgow,0.065000
13,all-meshes-CVIU11-pattern5-target84,LAD,0.025000
13,all-meshes-CVIU11-pattern5-target84,VF2,0.034000
13,all-meshes-CVIU11-pattern5-target84,RI,0.000002
13,all-meshes-CVIU11-pattern5-target85,Glasgow,0.139000
13,all-meshes-CVIU11-pattern5-target85,LAD,0.033000
13,all-meshes-CVIU11-pattern5-target85,VF2,0.115000
13,all-meshes-CVIU11-pattern5-target85,RI,0.000008
13,all-meshes-CVIU11-pattern5-target86,Glasgow,0.903000
13,all-meshes-CVIU11-pattern5-target86,LAD,0.404000
13,all-meshes-CVIU11-pattern5-target86,VF2,0.217000
13,all-meshes-CVIU11-pattern5-target86,RI,0.000001
13,all-meshes-CVIU11-pattern5-target87,Glasgow,0.638000
13,all-meshes-CVIU11-pattern5-target87,LAD,0.170000
13,all-meshes-CVIU11-pattern5-target87,VF2,0.137000
13,all-meshes-CVIU11-pattern5-target87,RI,0.000014
13,all-meshes-CVIU11-pattern5-target88,Glasgow,0.007000
13,all-meshes-CVIU11-pattern5-target88,LAD,0.001000
13,all-meshes-CVIU11-pattern5-target88,VF2,0.007000
13,all-meshes-CVIU11-pattern5-target88,RI,0.000000
13,all-meshes-CVIU11-pattern5-target89,Glasgow,0.118000
13,all-meshes-CVIU11-pattern5-target89,LAD,0.029000
13,all-meshes-CVIU11-pattern5-target89,VF2,0.039000
13,all-meshes-CVIU11-pattern5-target89,RI,0.000020
13,all-meshes-CVIU11-pattern5-target9,Glasgow,0.012000
13,all-meshes-CVIU11-pattern5-target9,LAD,0.002000
13,all-meshes-CVIU11-pattern5-target9,VF2,0.041000
13,all-meshes-CVIU11-pattern5-target9,RI,0.000003
13,all-meshes-CVIU11-pattern5-target90,Glasgow,0.479000
13,all-meshes-CVIU11-pattern5-target90,LAD,0.138000
13,all-meshes-CVIU11-pattern5-target90,VF2,0.132000
13,all-meshes-CVIU11-pattern5-target90,RI,0.000012
13,all-meshes-CVIU11-pattern5-target91,Glasgow,0.035000
13,all-meshes-CVIU11-pattern5-target91,LAD,0.009000
13,all-meshes-CVIU11-pattern5-target91,VF2,0.008000
13,all-meshes-CVIU11-pattern5-target91,RI,0.000004
13,all-meshes-CVIU11-pattern5-target92,Glasgow,0.004000
13,all-meshes-CVIU11-pattern5-target92,LAD,0.001000
13,all-meshes-CVIU11-pattern5-target92,VF2,0.003000
13,all-meshes-CVIU11-pattern5-target92,RI,0.000000
13,all-meshes-CVIU11-pattern5-target93,Glasgow,0.788000
13,all-meshes-CVIU11-pattern5-target93,LAD,0.119000
13,all-meshes-CVIU11-pattern5-target93,VF2,0.302000
13,all-meshes-CVIU11-pattern5-target93,RI,0.000029
13,all-meshes-CVIU11-pattern5-target94,Glasgow,0.096000
13,all-meshes-CVIU11-pattern5-target94,LAD,0.027000
13,all-meshes-CVIU11-pattern5-target94,VF2,0.063000
13,all-meshes-CVIU11-pattern5-target94,RI,0.000006
13,all-meshes-CVIU11-pattern5-target96,Glasgow,0.030000
13,all-meshes-CVIU11-pattern5-target96,LAD,0.004000
13,all-meshes-CVIU11-pattern5-target96,VF2,0.012000
13,all-meshes-CVIU11-pattern5-target96,RI,0.000011
13,all-meshes-CVIU11-pattern5-target97,Glasgow,0.315000
13,all-meshes-CVIU11-pattern5-target97,LAD,0.095000
13,all-meshes-CVIU11-pattern5-target97,VF2,0.115000
13,all-meshes-CVIU11-pattern5-target97,RI,0.000009
13,all-meshes-CVIU11-pattern5-target98,Glasgow,0.316000
13,all-meshes-CVIU11-pattern5-target98,LAD,0.085000
13,all-meshes-CVIU11-pattern5-target98,VF2,0.125000
13,all-meshes-CVIU11-pattern5-target98,RI,0.000000
13,all-meshes-CVIU11-pattern5-target99,Glasgow,0.611000
13,all-meshes-CVIU11-pattern5-target99,LAD,0.142000
13,all-meshes-CVIU11-pattern5-target99,VF2,0.169000
13,all-meshes-CVIU11-pattern5-target99,RI,0.000063
13,all-meshes-CVIU11-pattern6-target1,Glasgow,0.045000
13,all-meshes-CVIU11-pattern6-target1,LAD,0.008000
13,all-meshes-CVIU11-pattern6-target1,VF2,0.012000
13,all-meshes-CVIU11-pattern6-target1,RI,0.000000
13,all-meshes-CVIU11-pattern6-target10,Glasgow,0.062000
13,all-meshes-CVIU11-pattern6-target10,LAD,0.006000
13,all-meshes-CVIU11-pattern6-target10,VF2,0.012000
13,all-meshes-CVIU11-pattern6-target10,RI,0.000000
13,all-meshes-CVIU11-pattern6-target100,Glasgow,1.788000
13,all-meshes-CVIU11-pattern6-target100,LAD,0.277000
13,all-meshes-CVIU11-pattern6-target100,VF2,0.272000
13,all-meshes-CVIU11-pattern6-target100,RI,0.000000
13,all-meshes-CVIU11-pattern6-target102,Glasgow,0.608000
13,all-meshes-CVIU11-pattern6-target102,LAD,0.233000
13,all-meshes-CVIU11-pattern6-target102,VF2,0.126000
13,all-meshes-CVIU11-pattern6-target102,RI,0.000035
13,all-meshes-CVIU11-pattern6-target103,Glasgow,1.215000
13,all-meshes-CVIU11-pattern6-target103,LAD,0.127000
13,all-meshes-CVIU11-pattern6-target103,VF2,123.527000
13,all-meshes-CVIU11-pattern6-target103,RI,0.000130
13,all-meshes-CVIU11-pattern6-target104,Glasgow,0.007000
13,all-meshes-CVIU11-pattern6-target104,LAD,0.001000
13,all-meshes-CVIU11-pattern6-target104,VF2,0.001000
13,all-meshes-CVIU11-pattern6-target104,RI,0.000000
13,all-meshes-CVIU11-pattern6-target106,Glasgow,0.039000
13,all-meshes-CVIU11-pattern6-target106,LAD,0.004000
13,all-meshes-CVIU11-pattern6-target106,VF2,0.006000
13,all-meshes-CVIU11-pattern6-target106,RI,0.000000
13,all-meshes-CVIU11-pattern6-target107,Glasgow,1.331000
13,all-meshes-CVIU11-pattern6-target107,LAD,0.186000
13,all-meshes-CVIU11-pattern6-target107,VF2,0.174000
13,all-meshes-CVIU11-pattern6-target107,RI,0.000044
13,all-meshes-CVIU11-pattern6-target108,Glasgow,0.053000
13,all-meshes-CVIU11-pattern6-target108,LAD,0.010000
13,all-meshes-CVIU11-pattern6-target108,VF2,0.023000
13,all-meshes-CVIU11-pattern6-target108,RI,0.000000
13,all-meshes-CVIU11-pattern6-target109,Glasgow,0.018000
13,all-meshes-CVIU11-pattern6-target109,LAD,0.005000
13,all-meshes-CVIU11-pattern6-target109,VF2,0.005000
13,all-meshes-CVIU11-pattern6-target109,RI,0.000000
13,all-meshes-CVIU11-pattern6-target11,Glasgow,0.017000
13,all-meshes-CVIU11-pattern6-target11,LAD,0.002000
13,all-meshes-CVIU11-pattern6-target11,VF2,0.002000
13,all-meshes-CVIU11-pattern6-target11,RI,0.000000
13,all-meshes-CVIU11-pattern6-target110,Glasgow,0.024000
13,all-meshes-CVIU11-pattern6-target110,LAD,0.003000
13,all-meshes-CVIU11-pattern6-target110,VF2,0.006000
13,all-meshes-CVIU11-pattern6-target110,RI,0.000000
13,all-meshes-CVIU11-pattern6-target111,Glasgow,0.113000
13,all-meshes-CVIU11-pattern6-target111,LAD,0.026000
13,all-meshes-CVIU11-pattern6-target111,VF2,0.021000
13,all-meshes-CVIU11-pattern6-target111,RI,0.000000
13,all-meshes-CVIU11-pattern6-target112,Glasgow,0.895000
13,all-meshes-CVIU11-pattern6-target112,LAD,0.079000
13,all-meshes-CVIU11-pattern6-target112,VF2,25.236000
13,all-meshes-CVIU11-pattern6-target112,RI,0.000013
13,all-meshes-CVIU11-pattern6-target113,Glasgow,0.070000
13,all-meshes-CVIU11-pattern6-target113,LAD,0.007000
13,all-meshes-CVIU11-pattern6-target113,VF2,0.021000
13,all-meshes-CVIU11-pattern6-target113,RI,0.000000
13,all-meshes-CVIU11-pattern6-target114,Glasgow,0.032000
13,all-meshes-CVIU11-pattern6-target114,LAD,0.004000
13,all-meshes-CVIU11-pattern6-target114,VF2,0.009000
13,all-meshes-CVIU11-pattern6-target114,RI,0.000000
13,all-meshes-CVIU11-pattern6-target115,Glasgow,0.013000
13,all-meshes-CVIU11-pattern6-target115,LAD,0.002000
13,all-meshes-CVIU11-pattern6-target115,VF2,0.003000
13,all-meshes-CVIU11-pattern6-target115,RI,0.000000
13,all-meshes-CVIU11-pattern6-target116,Glasgow,0.012000
13,all-meshes-CVIU11-pattern6-target116,LAD,0.003000
13,all-meshes-CVIU11-pattern6-target116,VF2,0.001000
13,all-meshes-CVIU11-pattern6-target116,RI,0.000000
13,all-meshes-CVIU11-pattern6-target117,Glasgow,0.008000
13,all-meshes-CVIU11-pattern6-target117,LAD,0.000000
13,all-meshes-CVIU11-pattern6-target117,VF2,0.002000
13,all-meshes-CVIU11-pattern6-target117,RI,0.000000
13,all-meshes-CVIU11-pattern6-target118,Glasgow,0.009000
13,all-meshes-CVIU11-pattern6-target118,LAD,0.001000
13,all-meshes-CVIU11-pattern6-target118,VF2,0.000000
13,all-meshes-CVIU11-pattern6-target118,RI,0.000000
13,all-meshes-CVIU11-pattern6-target119,Glasgow,0.070000
13,all-meshes-CVIU11-pattern6-target119,LAD,0.006000
13,all-meshes-CVIU11-pattern6-target119,VF2,0.012000
13,all-meshes-CVIU11-pattern6-target119,RI,0.000000
13,all-meshes-CVIU11-pattern6-target12,Glasgow,0.005000
13,all-meshes-CVIU11-pattern6-target12,LAD,0.001000
13,all-meshes-CVIU11-pattern6-target12,VF2,0.000000
13,all-meshes-CVIU11-pattern6-target12,RI,0.000000
13,all-meshes-CVIU11-pattern6-target120,Glasgow,0.030000
13,all-meshes-CVIU11-pattern6-target120,LAD,0.003000
13,all-meshes-CVIU11-pattern6-target120,VF2,0.007000
13,all-meshes-CVIU11-pattern6-target120,RI,0.000000
13,all-meshes-CVIU11-pattern6-target121,Glasgow,0.010000
13,all-meshes-CVIU11-pattern6-target121,LAD,0.000000
13,all-meshes-CVIU11-pattern6-target121,VF2,0.001000
