input,experiment_ware,cpu_time,Checked answer,Wallclock time,Memory,Solver name,Solver version,timeout,success,user_success,missing,consistent_xp,consistent_input,error,family
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-06-m100.xml,cosoco 2,2400.0,UNKNOWN TO,2520.01,27488.0,cosoco,2,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-06-m100.xml,AbsCon 2019-07-23,2400.0,UNKNOWN TO,2513.21,10746276.0,AbsCon,2019-07-23,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-06-m100.xml,PicatSAT 2019-09-12,2400.0,UNKNOWN TO,2520.01,2309292.0,PicatSAT,2019-09-12,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-06-m100.xml,choco-solver 2019-09-24,2400.0,UNKNOWN TO,2488.03,15264284.0,choco-solver,2019-09-24,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-06-m100.xml,Concrete 3.10,2400.0,UNKNOWN TO,2466.03,10852008.0,Concrete,3.10,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-06-m100.xml,Concrete 3.12.3,2400.0,UNKNOWN TO,2463.34,10852036.0,Concrete,3.12.3,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-06-m100.xml,choco-solver 2019-09-20,2400.0,UNKNOWN TO,636.482,15530540.0,choco-solver,2019-09-20,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-06-m100.xml,choco-solver 2019-06-14,2400.0,UNKNOWN TO,637.383,15530532.0,choco-solver,2019-06-14,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-06-m100.xml,choco-solver 2019-09-16,2400.0,UNKNOWN TO,636.878,15530540.0,choco-solver,2019-09-16,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-06-m100.xml,BTD 19.07.01,2400.0,UNKNOWN TO,2520.01,34916.0,BTD,19.07.01,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-06-m100.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),2400.0,UNKNOWN TO,2509.15,15142500.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-06-m100.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),2400.0,UNKNOWN TO,2510.66,15142500.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-06-m100.xml,VBS,2400.0,UNKNOWN TO,2520.01,27488.0,cosoco,2,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-07-0080.xml,cosoco 2,2400.0,UNKNOWN TO,2519.8,27624.0,cosoco,2,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-07-0080.xml,AbsCon 2019-07-23,2400.0,UNKNOWN TO,2517.02,10747300.0,AbsCon,2019-07-23,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-07-0080.xml,PicatSAT 2019-09-12,1158.69,UNSAT,1158.68,2148572.0,PicatSAT,2019-09-12,2400.0,True,True,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-07-0080.xml,choco-solver 2019-09-24,2400.0,UNKNOWN TO,2481.63,15264284.0,choco-solver,2019-09-24,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-07-0080.xml,Concrete 3.10,2400.0,UNKNOWN TO,2466.05,10852008.0,Concrete,3.10,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-07-0080.xml,Concrete 3.12.3,2400.0,UNKNOWN TO,2460.23,10853240.0,Concrete,3.12.3,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-07-0080.xml,choco-solver 2019-09-20,2400.0,UNKNOWN TO,636.466,15530540.0,choco-solver,2019-09-20,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-07-0080.xml,choco-solver 2019-06-14,2400.0,UNKNOWN TO,636.366,15530532.0,choco-solver,2019-06-14,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-07-0080.xml,choco-solver 2019-09-16,2400.0,UNKNOWN TO,636.971,15530540.0,choco-solver,2019-09-16,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-07-0080.xml,BTD 19.07.01,2400.0,UNKNOWN TO,2520.01,35924.0,BTD,19.07.01,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-07-0080.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),2400.0,UNKNOWN TO,2506.84,15142500.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-07-0080.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),139.896,UNSAT,130.709,15142500.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-07-0080.xml,VBS,139.896,UNSAT,130.709,15142500.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-08-m039.xml,cosoco 2,2400.0,UNKNOWN TO,2519.7,27884.0,cosoco,2,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-08-m039.xml,AbsCon 2019-07-23,2400.0,UNKNOWN TO,2515.91,10747300.0,AbsCon,2019-07-23,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-08-m039.xml,PicatSAT 2019-09-12,2400.0,UNKNOWN TO,2520.01,2544584.0,PicatSAT,2019-09-12,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-08-m039.xml,choco-solver 2019-09-24,2400.0,UNKNOWN TO,2509.96,15264284.0,choco-solver,2019-09-24,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-08-m039.xml,Concrete 3.10,2400.0,UNKNOWN TO,2462.93,10853196.0,Concrete,3.10,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-08-m039.xml,Concrete 3.12.3,2400.0,UNKNOWN TO,2467.67,10852036.0,Concrete,3.12.3,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-08-m039.xml,choco-solver 2019-09-20,2400.0,UNKNOWN TO,636.686,15530540.0,choco-solver,2019-09-20,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-08-m039.xml,choco-solver 2019-06-14,2400.0,UNKNOWN TO,636.58,15530532.0,choco-solver,2019-06-14,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-08-m039.xml,choco-solver 2019-09-16,2400.0,UNKNOWN TO,637.69,15530540.0,choco-solver,2019-09-16,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-08-m039.xml,BTD 19.07.01,2400.0,UNKNOWN TO,2520.01,40556.0,BTD,19.07.01,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-08-m039.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),2400.0,UNKNOWN TO,2505.17,15142500.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-08-m039.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),2400.0,UNKNOWN MO,161.968,15912448.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-08-m039.xml,VBS,2400.0,UNKNOWN TO,2519.7,27884.0,cosoco,2,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-09-m057.xml,cosoco 2,2400.0,UNKNOWN TO,2520.01,28280.0,cosoco,2,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-09-m057.xml,AbsCon 2019-07-23,2400.0,UNKNOWN TO,2516.91,10746276.0,AbsCon,2019-07-23,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-09-m057.xml,PicatSAT 2019-09-12,2400.0,UNKNOWN TO,2520.02,2653880.0,PicatSAT,2019-09-12,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-09-m057.xml,choco-solver 2019-09-24,2400.0,UNKNOWN TO,2495.73,15264284.0,choco-solver,2019-09-24,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-09-m057.xml,Concrete 3.10,2400.0,UNKNOWN TO,2434.33,10854828.0,Concrete,3.10,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-09-m057.xml,Concrete 3.12.3,2400.0,UNKNOWN TO,2479.65,10852036.0,Concrete,3.12.3,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-09-m057.xml,choco-solver 2019-09-20,2400.0,UNKNOWN TO,637.274,15530540.0,choco-solver,2019-09-20,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-09-m057.xml,choco-solver 2019-06-14,2400.0,UNKNOWN TO,636.694,15530532.0,choco-solver,2019-06-14,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-09-m057.xml,choco-solver 2019-09-16,2400.0,UNKNOWN TO,636.594,15530540.0,choco-solver,2019-09-16,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-09-m057.xml,BTD 19.07.01,2400.0,UNKNOWN TO,2520.01,43240.0,BTD,19.07.01,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-09-m057.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),2400.0,UNKNOWN TO,2503.88,15142500.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-09-m057.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),2400.0,UNKNOWN MO,380.244,16919888.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicHexagon/MagicHexagon-m1-s1/MagicHexagon-09-m057.xml,VBS,2400.0,UNKNOWN TO,2520.01,28280.0,cosoco,2,2400.0,False,False,False,True,True,False,MagicHexagon
XCSP17/MagicSequence/MagicSequence-card-s1/MagicSequence-1000-ca.xml,cosoco 2,102.292,SAT,102.283,81392.0,cosoco,2,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-card-s1/MagicSequence-1000-ca.xml,AbsCon 2019-07-23,93.9412,SAT,90.4109,10748324.0,AbsCon,2019-07-23,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-card-s1/MagicSequence-1000-ca.xml,PicatSAT 2019-09-12,678.639,SAT,678.798,3374256.0,PicatSAT,2019-09-12,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-card-s1/MagicSequence-1000-ca.xml,choco-solver 2019-09-24,3.15721,SAT,1.34861,15264284.0,choco-solver,2019-09-24,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-card-s1/MagicSequence-1000-ca.xml,Concrete 3.10,205.493,SAT,184.71,10850308.0,Concrete,3.10,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-card-s1/MagicSequence-1000-ca.xml,Concrete 3.12.3,184.631,SAT,164.138,10849744.0,Concrete,3.12.3,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-card-s1/MagicSequence-1000-ca.xml,choco-solver 2019-09-20,9.58552,SAT,2.69888,15530540.0,choco-solver,2019-09-20,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-card-s1/MagicSequence-1000-ca.xml,choco-solver 2019-06-14,6.58154,SAT,1.93514,15530532.0,choco-solver,2019-06-14,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-card-s1/MagicSequence-1000-ca.xml,choco-solver 2019-09-16,11.6079,SAT,3.47537,15530540.0,choco-solver,2019-09-16,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-card-s1/MagicSequence-1000-ca.xml,BTD 19.07.01,230.585,SAT,230.589,179100.0,BTD,19.07.01,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-card-s1/MagicSequence-1000-ca.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),1772.37,SAT,1552.63,15142500.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-card-s1/MagicSequence-1000-ca.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),1437.31,SAT,1156.39,15141472.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-card-s1/MagicSequence-1000-ca.xml,VBS,3.15721,SAT,1.34861,15264284.0,choco-solver,2019-09-24,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-card-s1/MagicSequence-800-ca.xml,cosoco 2,41.746,SAT,41.7482,60848.0,cosoco,2,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-card-s1/MagicSequence-800-ca.xml,AbsCon 2019-07-23,54.0399,SAT,50.8276,10748324.0,AbsCon,2019-07-23,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-card-s1/MagicSequence-800-ca.xml,PicatSAT 2019-09-12,535.786,SAT,535.742,3045504.0,PicatSAT,2019-09-12,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-card-s1/MagicSequence-800-ca.xml,choco-solver 2019-09-24,2.78579,SAT,1.16533,15264284.0,choco-solver,2019-09-24,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-card-s1/MagicSequence-800-ca.xml,Concrete 3.10,28.9062,SAT,16.1873,10847544.0,Concrete,3.10,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-card-s1/MagicSequence-800-ca.xml,Concrete 3.12.3,49.0236,SAT,35.6651,10849812.0,Concrete,3.12.3,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-card-s1/MagicSequence-800-ca.xml,choco-solver 2019-09-20,6.69417,SAT,2.41448,15530540.0,choco-solver,2019-09-20,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-card-s1/MagicSequence-800-ca.xml,choco-solver 2019-06-14,6.21994,SAT,1.85697,15530532.0,choco-solver,2019-06-14,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-card-s1/MagicSequence-800-ca.xml,choco-solver 2019-09-16,5.84715,SAT,1.76297,15530540.0,choco-solver,2019-09-16,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-card-s1/MagicSequence-800-ca.xml,BTD 19.07.01,126.651,SAT,126.668,133448.0,BTD,19.07.01,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-card-s1/MagicSequence-800-ca.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),880.126,SAT,799.086,15142500.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-card-s1/MagicSequence-800-ca.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),669.085,SAT,594.827,15142500.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-card-s1/MagicSequence-800-ca.xml,VBS,2.78579,SAT,1.16533,15264284.0,choco-solver,2019-09-24,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-count-s1/MagicSequence-1000-co.xml,cosoco 2,91.1915,SAT,91.2017,81336.0,cosoco,2,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-count-s1/MagicSequence-1000-co.xml,AbsCon 2019-07-23,95.1274,SAT,91.0371,10749348.0,AbsCon,2019-07-23,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-count-s1/MagicSequence-1000-co.xml,PicatSAT 2019-09-12,674.516,SAT,674.455,3242648.0,PicatSAT,2019-09-12,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-count-s1/MagicSequence-1000-co.xml,choco-solver 2019-09-24,10.7392,SAT,8.07318,15264284.0,choco-solver,2019-09-24,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-count-s1/MagicSequence-1000-co.xml,Concrete 3.10,97.7154,SAT,77.382,10850288.0,Concrete,3.10,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-count-s1/MagicSequence-1000-co.xml,Concrete 3.12.3,254.48,SAT,231.791,10847696.0,Concrete,3.12.3,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-count-s1/MagicSequence-1000-co.xml,choco-solver 2019-09-20,72.6936,SAT,19.4459,15530540.0,choco-solver,2019-09-20,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-count-s1/MagicSequence-1000-co.xml,choco-solver 2019-06-14,37.5822,SAT,10.5486,15530532.0,choco-solver,2019-06-14,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-count-s1/MagicSequence-1000-co.xml,choco-solver 2019-09-16,74.995,SAT,20.1424,15530540.0,choco-solver,2019-09-16,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-count-s1/MagicSequence-1000-co.xml,BTD 19.07.01,239.931,SAT,239.984,8187148.0,BTD,19.07.01,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-count-s1/MagicSequence-1000-co.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),1765.21,SAT,1552.15,15142500.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-count-s1/MagicSequence-1000-co.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),1334.46,SAT,1107.8,15142500.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-count-s1/MagicSequence-1000-co.xml,VBS,10.7392,SAT,8.07318,15264284.0,choco-solver,2019-09-24,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-count-s1/MagicSequence-600-co.xml,cosoco 2,14.6869,SAT,14.6921,45900.0,cosoco,2,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-count-s1/MagicSequence-600-co.xml,AbsCon 2019-07-23,20.7848,SAT,17.5406,10748324.0,AbsCon,2019-07-23,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-count-s1/MagicSequence-600-co.xml,PicatSAT 2019-09-12,392.773,SAT,392.81,2751348.0,PicatSAT,2019-09-12,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-count-s1/MagicSequence-600-co.xml,choco-solver 2019-09-24,7.06352,SAT,4.96791,15264284.0,choco-solver,2019-09-24,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-count-s1/MagicSequence-600-co.xml,Concrete 3.10,44.2427,SAT,28.2299,10847580.0,Concrete,3.10,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-count-s1/MagicSequence-600-co.xml,Concrete 3.12.3,60.2847,SAT,47.9789,10847584.0,Concrete,3.12.3,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-count-s1/MagicSequence-600-co.xml,choco-solver 2019-09-20,21.3777,SAT,5.97973,15530540.0,choco-solver,2019-09-20,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-count-s1/MagicSequence-600-co.xml,choco-solver 2019-06-14,17.2546,SAT,4.85564,15530532.0,choco-solver,2019-06-14,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-count-s1/MagicSequence-600-co.xml,choco-solver 2019-09-16,25.3122,SAT,7.31603,15530540.0,choco-solver,2019-09-16,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-count-s1/MagicSequence-600-co.xml,BTD 19.07.01,58.8014,SAT,58.7951,1844788.0,BTD,19.07.01,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-count-s1/MagicSequence-600-co.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),397.05,SAT,351.762,15142500.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-count-s1/MagicSequence-600-co.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),2400.0,UNKNOWN NS,689.008,15138316.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),2400.0,False,False,False,True,True,False,MagicSequence
XCSP17/MagicSequence/MagicSequence-count-s1/MagicSequence-600-co.xml,VBS,7.06352,SAT,4.96791,15264284.0,choco-solver,2019-09-24,2400.0,True,True,False,True,True,False,MagicSequence
XCSP17/MagicSquare/MagicSquare-mdd-s1/MagicSquare-9-mdd.xml,cosoco 2,26.1013,SAT,26.1205,51592.0,cosoco,2,2400.0,True,True,False,True,True,False,MagicSquare
XCSP17/MagicSquare/MagicSquare-mdd-s1/MagicSquare-9-mdd.xml,AbsCon 2019-07-23,84.7464,SAT,80.019,10746276.0,AbsCon,2019-07-23,2400.0,True,True,False,True,True,False,MagicSquare
XCSP17/MagicSquare/MagicSquare-mdd-s1/MagicSquare-9-mdd.xml,PicatSAT 2019-09-12,2400.0,UNKNOWN TO,2520.03,12454564.0,PicatSAT,2019-09-12,2400.0,False,False,False,True,True,False,MagicSquare
XCSP17/MagicSquare/MagicSquare-mdd-s1/MagicSquare-9-mdd.xml,choco-solver 2019-09-24,2400.0,UNKNOWN TO,2509.22,15266172.0,choco-solver,2019-09-24,2400.0,False,False,False,True,True,False,MagicSquare
XCSP17/MagicSquare/MagicSquare-mdd-s1/MagicSquare-9-mdd.xml,Concrete 3.10,35.853,SAT,24.5108,10850856.0,Concrete,3.10,2400.0,True,True,False,True,True,False,MagicSquare
XCSP17/MagicSquare/MagicSquare-mdd-s1/MagicSquare-9-mdd.xml,Concrete 3.12.3,25.2596,SAT,15.0158,10849048.0,Concrete,3.12.3,2400.0,True,True,False,True,True,False,MagicSquare
XCSP17/MagicSquare/MagicSquare-mdd-s1/MagicSquare-9-mdd.xml,choco-solver 2019-09-20,108.46,SAT,35.9405,15530540.0,choco-solver,2019-09-20,2400.0,True,True,False,True,True,False,MagicSquare
XCSP17/MagicSquare/MagicSquare-mdd-s1/MagicSquare-9-mdd.xml,choco-solver 2019-06-14,161.423,SAT,49.1458,15530532.0,choco-solver,2019-06-14,2400.0,True,True,False,True,True,False,MagicSquare
XCSP17/MagicSquare/MagicSquare-mdd-s1/MagicSquare-9-mdd.xml,choco-solver 2019-09-16,106.59,SAT,35.0544,15530540.0,choco-solver,2019-09-16,2400.0,True,True,False,True,True,False,MagicSquare
XCSP17/MagicSquare/MagicSquare-mdd-s1/MagicSquare-9-mdd.xml,BTD 19.07.01,2400.0,UNKNOWN TO,2520.0,822340.0,BTD,19.07.01,2400.0,False,False,False,True,True,False,MagicSquare
XCSP17/MagicSquare/MagicSquare-mdd-s1/MagicSquare-9-mdd.xml,Fun-sCOP hybrid+CryptoMiniSat (2019-06-15),2400.0,UNKNOWN TO,2208.78,15140452.0,Fun-sCOP,hybrid+CryptoMiniSat (2019-06-15),2400.0,False,False,False,True,True,False,MagicSquare
XCSP17/MagicSquare/MagicSquare-mdd-s1/MagicSquare-9-mdd.xml,Fun-sCOP order+GlueMiniSat (2019-06-15),2400.0,UNKNOWN TO,2194.17,15142500.0,Fun-sCOP,order+GlueMiniSat (2019-06-15),2400.0,False,False,False,True,True,False,MagicSquare
