Category | Instance name                                                                                  | Checked answer | Objective function | CPU time | Wallclock time | Memory   | Solver name  | Solver version                   
COP      | XCSP17/BinPacking/BinPacking-sum-skj1/BinPacking-sum-n3c3w2d.xml                               | UNKNOWN TO     |                    | 2520.14  | 2468.94        | 10847660 | Concrete     | 3.12.3                           
COP      | XCSP17/BinPacking/BinPacking-sum-skj1/BinPacking-sum-n3c3w2d.xml                               | UNKNOWN TO     |                    | 2520.16  | 2482.03        | 10849560 | Concrete     | 3.12.2                           
COP      | XCSP17/BinPacking/BinPacking-sum-skj1/BinPacking-sum-n3c3w2d.xml                               | UNKNOWN TO     |                    | 2520.3   | 634.679        | 15530532 | choco-solver | 2019-06-14                       
COP      | XCSP17/BinPacking/BinPacking-sum-skj1/BinPacking-sum-n3c3w2d.xml                               | UNKNOWN TO     |                    | 2520.38  | 634.284        | 15530540 | choco-solver | 2019-09-20                       
COP      | XCSP17/BinPacking/BinPacking-sum-skj1/BinPacking-sum-n3c3w2d.xml                               | UNKNOWN TO     |                    | 2520.56  | 634.38         | 15530540 | choco-solver | 2019-09-16                       
COP      | XCSP17/BinPacking/BinPacking-sum-skj1/BinPacking-sum-n3c3w2d.xml                               | UNKNOWN TO     |                    | 20073.7  | 2520.12        | 28881456 | choco-solver | 2019-06-14 parallel              
COP      | XCSP17/BinPacking/BinPacking-sum-skj1/BinPacking-sum-n3c3w2d.xml                               | UNKNOWN TO     |                    | 20084    | 2520.12        | 28879416 | choco-solver | 2019-09-20 parallel              
COP      | XCSP17/BinPacking/BinPacking-sum-skj1/BinPacking-sum-n3c3w2d.xml                               | UNKNOWN TO     |                    | 20084.4  | 2520.09        | 28879416 | choco-solver | 2019-09-24 parallel              
COP      | XCSP17/BinPacking/BinPacking-sum-skj1/BinPacking-sum-n3c3w2d.xml                               | UNKNOWN TO     |                    | 20084.9  | 2520.09        | 28879416 | choco-solver | 2019-09-16 parallel              
COP      | XCSP17/BinPacking/BinPacking-sum-skj1/BinPacking-sum-n3c3w2d.xml                               | UNKNOWN TO     |                    | 20119.1  | 2520.02        | 690220   | cosoco       | 2.0 parallel                     
COP      | XCSP17/BinPacking/BinPacking-sum-skj1/BinPacking-sum-n3c3w2d.xml                               | UNKNOWN TO     |                    | 20121.6  | 2520.02        | 689676   | cosoco       | 2.O parallel                     
COP      | XCSP17/BinPacking/BinPacking-sum-skj1/BinPacking-sum-n4c1w2b.xml                               | UNKNOWN TO     |                    | 2519.6   | 2520.02        | 5584092  | PicatSAT     | 2019-09-12                       
COP      | XCSP17/BinPacking/BinPacking-sum-skj1/BinPacking-sum-n4c1w2b.xml                               | UNKNOWN TO     |                    | 2519.88  | 2520.01        | 75524    | cosoco       | 2.0                              
COP      | XCSP17/BinPacking/BinPacking-sum-skj1/BinPacking-sum-n4c1w2b.xml                               | UNKNOWN TO     |                    | 2519.93  | 2520.01        | 75684    | cosoco       | 2.0                              
COP      | XCSP17/BinPacking/BinPacking-sum-skj1/BinPacking-sum-n4c1w2b.xml                               | UNKNOWN TO     |                    | 2520.03  | 2519.8         | 63648    | cosoco       | 2                                
COP      | XCSP17/BinPacking/BinPacking-sum-skj1/BinPacking-sum-n4c1w2b.xml                               | UNKNOWN TO     |                    | 2520.11  | 2459.57        | 10849804 | Concrete     | 3.12.3                           
COP      | XCSP17/BinPacking/BinPacking-sum-skj1/BinPacking-sum-n4c1w2b.xml                               | UNKNOWN TO     |                    | 2520.11  | 2514.81        | 15266220 | choco-solver | 2019-09-24                       
COP      | XCSP17/BinPacking/BinPacking-sum-skj1/BinPacking-sum-n4c1w2b.xml                               | UNKNOWN TO     |                    | 2520.12  | 2515.91        | 10748324 | AbsCon       | 2019-07-23                       
COP      | XCSP17/BinPacking/BinPacking-sum-skj1/BinPacking-sum-n4c1w2b.xml                               | UNKNOWN TO     |                    | 2520.13  | 2459.3         | 10846964 | Concrete     | 3.10                             
COP      | XCSP17/BinPacking/BinPacking-sum-skj1/BinPacking-sum-n4c1w2b.xml                               | UNKNOWN TO     |                    | 2520.14  | 2458.04        | 10849036 | Concrete     | 3.12.2                           
COP      | XCSP17/BinPacking/BinPacking-sum-skj1/BinPacking-sum-n4c1w2b.xml                               | UNKNOWN TO     |                    | 2520.28  | 2476.81        | 11045648 | Concrete     | 3.12.2                           
COP      | XCSP17/BinPacking/BinPacking-sum-skj1/BinPacking-sum-n4c1w2b.xml                               | UNKNOWN TO     |                    | 2520.57  | 639.216        | 15530532 | choco-solver | 2019-06-14                       
COP      | XCSP17/BinPacking/BinPacking-sum-skj1/BinPacking-sum-n4c1w2b.xml                               | UNKNOWN TO     |                    | 2520.59  | 640.99         | 15530540 | choco-solver | 2019-09-16                       
COP      | XCSP17/BinPacking/BinPacking-sum-skj1/BinPacking-sum-n4c1w2b.xml                               | UNKNOWN TO     |                    | 2520.89  | 638.24         | 15550540 | choco-solver | 2019-09-20                       
COP      | XCSP17/BinPacking/BinPacking-sum-skj1/BinPacking-sum-n4c1w2b.xml                               | UNKNOWN TO     |                    | 19999.6  | 2520.13        | 28883832 | choco-solver | 2019-06-14 parallel              
COP      | XCSP17/BinPacking/BinPacking-sum-skj1/BinPacking-sum-n4c1w2b.xml                               | UNKNOWN TO     |                    | 20035.2  | 2520.12        | 28879416 | choco-solver | 2019-09-20 parallel              
COP      | XCSP17/BinPacking/BinPacking-sum-skj1/BinPacking-sum-n4c1w2b.xml                               | UNKNOWN TO     |                    | 20048.6  | 2520.13        | 28879416 | choco-solver | 2019-09-24 parallel              
COP      | XCSP17/BinPacking/BinPacking-sum-skj1/BinPacking-sum-n4c1w2b.xml                               | UNKNOWN TO     |                    | 20049.7  | 2520.1         | 28879416 | choco-solver | 2019-09-16 parallel              
COP      | XCSP17/BinPacking/BinPacking-sum-skj1/BinPacking-sum-n4c1w2b.xml                               | UNKNOWN TO     |                    | 20114.4  | 2520.03        | 907228   | cosoco       | 2.O parallel                     
COP      | XCSP17/BinPacking/BinPacking-sum-skj1/BinPacking-sum-n4c1w2b.xml                               | UNKNOWN TO     |                    | 20115.9  | 2520.03        | 906720   | cosoco       | 2.0 parallel                     
COP      | XCSP17/BinPacking/BinPacking-sum-skj2/BinPacking-sum-n1w1b1r5.xml                              | OPT            | 3                  | 1.62152  | 0.220294       | 619724   | cosoco       | 2.O parallel                     
COP      | XCSP17/BinPacking/BinPacking-sum-skj2/BinPacking-sum-n1w1b1r5.xml                              | OPT            | 3                  | 3.29172  | 0.430813       | 619724   | cosoco       | 2.0 parallel                     
COP      | XCSP17/BinPacking/BinPacking-sum-skj2/BinPacking-sum-n1w1b1r5.xml                              | OPT            | 3                  | 16.293   | 4.828          | 15530540 | choco-solver | 2019-09-20                       
COP      | XCSP17/BinPacking/BinPacking-sum-skj2/BinPacking-sum-n1w1b1r5.xml                              | OPT            | 3                  | 18.139   | 4.8619         | 15530540 | choco-solver | 2019-09-16                       
COP      | XCSP17/BinPacking/BinPacking-sum-skj2/BinPacking-sum-n1w1b1r5.xml                              | OPT            | 3                  | 18.8766  | 5.14924        | 15532416 | choco-solver | 2019-06-14                       
COP      | XCSP17/BinPacking/BinPacking-sum-skj2/BinPacking-sum-n1w1b1r5.xml                              | OPT            | 3                  | 21.0562  | 18.6228        | 10748324 | AbsCon       | 2019-07-23                       
COP      | XCSP17/BinPacking/BinPacking-sum-skj2/BinPacking-sum-n1w1b1r5.xml                              | OPT            | 3                  | 21.1232  | 3.3517         | 28879416 | choco-solver | 2019-09-16 parallel              
COP      | XCSP17/BinPacking/BinPacking-sum-skj2/BinPacking-sum-n1w1b1r5.xml                              | OPT            | 3                  | 29.8582  | 7.12991        | 28881368 | choco-solver | 2019-09-20 parallel              
COP      | XCSP17/BinPacking/BinPacking-sum-skj2/BinPacking-sum-n1w1b1r5.xml                              | OPT            | 3                  | 32.4366  | 4.58211        | 28883416 | choco-solver | 2019-09-24 parallel              
COP      | XCSP17/BinPacking/BinPacking-sum-skj2/BinPacking-sum-n1w1b1r5.xml                              | OPT            | 3                  | 34.2465  | 4.8253         | 28883584 | choco-solver | 2019-06-14 parallel              
COP      | XCSP17/BinPacking/BinPacking-sum-skj2/BinPacking-sum-n1w1b1r5.xml                              | OPT            | 3                  | 83.1782  | 83.1883        | 2189888  | PicatSAT     | 2019-09-12                       
COP      | XCSP17/BinPacking/BinPacking-sum-skj2/BinPacking-sum-n1w1b1r5.xml                              | OPT            | 3                  | 225.998  | 213.172        | 10849652 | Concrete     | 3.12.2                           
COP      | XCSP17/BinPacking/BinPacking-sum-skj2/BinPacking-sum-n1w1b1r5.xml                              | OPT            | 3                  | 1167.04  | 1137.96        | 10852156 | Concrete     | 3.10                             
COP      | XCSP17/BinPacking/BinPacking-sum-skj2/BinPacking-sum-n1w1b1r5.xml                              | UNKNOWN TO     |                    | 2519.8   | 2520.01        | 27612    | cosoco       | 2                                
COP      | XCSP17/BinPacking/BinPacking-sum-skj2/BinPacking-sum-n1w1b1r5.xml                              | UNKNOWN TO     |                    | 2519.94  | 2520.01        | 27612    | cosoco       | 2.0                              
COP      | XCSP17/BinPacking/BinPacking-sum-skj2/BinPacking-sum-n1w1b1r5.xml                              | UNKNOWN TO     |                    | 2520.07  | 2474.43        | 10849632 | Concrete     | 3.12.3                           
COP      | XCSP17/BinPacking/BinPacking-sum-skj2/BinPacking-sum-n1w1b1r5.xml                              | UNKNOWN TO     |                    | 2520.08  | 2509.73        | 15264284 | choco-solver | 2019-09-24                       
COP      | XCSP17/BinPacking/BinPacking-sum-skj2/BinPacking-sum-n1w1b1r5.xml                              | UNKNOWN TO     |                    | 2520.08  | 2474.23        | 10849608 | Concrete     | 3.12.2                           
COP      | XCSP17/BinPacking/BinPacking-sum-skj2/BinPacking-sum-n1w1b1r5.xml                              | UNKNOWN TO     |                    | 2520.08  | 2520.01        | 27612    | cosoco       | 2.0                              
COP      | XCSP17/BinPacking/BinPacking-sum-skj2/BinPacking-sum-n1w4b1r5.xml                              | UNSAT          |                    | 5.17688  | 3.34505        | 10747300 | AbsCon       | 2019-07-23                       
